时间,开盘价,最高价,最低价,收盘价,信号类型,量能比率,价格vsEMA%,张力,加速度,波峰波谷,持仓状态,最优动作,黄金信号
2025-10-18 08:00:00,106665.01,107222.0,106605.93,107208.6,BEARISH_SINGULARITY,0.4908105721726823,-1.292203692,0.5060337711487006,-0.036735164,,LONG,继续持多 (盈亏+1.49%),继续持多
2025-10-18 12:00:00,107208.61,107300.0,106739.33,106948.75,BEARISH_SINGULARITY,0.305918337,-1.387621152,0.5278738653980685,-0.041999677,,LONG,继续持多 (盈亏+1.24%),继续持多
2025-10-18 16:00:00,106948.75,107091.87,106484.0,107080.14,BEARISH_SINGULARITY,0.2015730930897279,-1.147239971,0.5600933539253724,-0.05143159,,LONG,继续持多 (盈亏+1.37%),继续持多
2025-10-18 20:00:00,107080.14,107339.03,106851.84,107185.01,BEARISH_SINGULARITY,0.190228349,-0.951338545,0.5978282409416469,-0.061442714,,LONG,继续持多 (盈亏+1.47%),继续持多
2025-10-19 00:00:00,107185.0,107367.16,106734.17,107275.78,BEARISH_SINGULARITY,0.2569182839865265,-0.785492648,0.6475768495829208,-0.070912676,,LONG,继续持多 (盈亏+1.55%),继续持多
2025-10-19 04:00:00,107275.79,107290.0,106558.61,106786.0,BEARISH_SINGULARITY,0.307167136,-1.121841848,0.7023851147550395,-0.079709117,,LONG,继续持多 (盈亏+1.09%),继续持多
2025-10-19 08:00:00,106786.0,108260.5,106103.36,107783.47,BEARISH_SINGULARITY,1.2111382825971575,-0.179391755,0.7498260693889942,-0.08857411,,LONG,继续持多 (盈亏+2.04%),继续持多
2025-10-19 12:00:00,107783.47,108621.68,107355.02,108486.7,BEARISH_SINGULARITY,0.8649022915716255,0.4267515960774907,0.746844004,-0.092060384,,LONG,继续持多 (盈亏+2.70%),继续持多
2025-10-19 16:00:00,108486.71,109450.07,108240.0,108908.43,BEARISH_SINGULARITY,0.5983789883136338,0.7387507616874506,0.729705497,-0.090308475,,LONG,继续持多 (盈亏+3.10%),继续持多
2025-10-19 20:00:00,108908.43,109370.99,108471.1,108642.78,BEARISH_SINGULARITY,0.5460874204873566,0.445863855,0.7232380867973212,-0.08600281,,LONG,继续持多 (盈亏+2.85%),继续持多
2025-10-20 00:00:00,108642.77,110427.86,107402.52,110145.44,BEARISH_SINGULARITY,1.0455365694406515,1.6574775380648392,0.7656759179598064,-0.083030114,,LONG,继续持多 (盈亏+4.27%),继续持多
2025-10-20 04:00:00,110145.45,111445.67,109951.96,111169.92,BEARISH_SINGULARITY,1.0995272271616228,2.349279987581028,0.7955143517635929,-0.079860964,波峰★,SHORT,平多/反空 (盈利5.24%),继续持多
2025-10-20 08:00:00,111169.91,111679.25,110608.27,111016.75,BEARISH_SINGULARITY,0.9432642124307166,1.993759212975743,0.8037425379037733,-0.081025937,,SHORT,继续持空 (盈亏+0.14%),继续持多
2025-10-20 12:00:00,111016.75,111705.56,110588.23,111144.55,BEARISH_SINGULARITY,0.8816218236144319,1.9062753,0.8326691247922094,-0.087144256,,SHORT,继续持空 (盈亏+0.02%),继续持多
2025-10-20 16:00:00,111144.55,111303.05,109855.83,110803.22,BEARISH_SINGULARITY,1.281484694638985,1.439387848470714,0.8732451079309187,-0.094630782,,SHORT,继续持空 (盈亏+0.33%),继续持多
2025-10-20 20:00:00,110803.22,111272.0,110418.25,110532.09,BEARISH_SINGULARITY,0.5303053419799716,1.0765046169710395,0.922972212,-0.104280077,,SHORT,继续持空 (盈亏+0.57%),继续持多
2025-10-21 00:00:00,110532.09,110532.09,109052.09,109059.22,BEARISH_SINGULARITY,0.9620624732692544,-0.244680901,0.962199506,-0.113559119,,SHORT,继续持空 (盈亏+1.90%),多平/反空
2025-10-21 04:00:00,109059.23,109059.23,107473.72,108086.37,BEARISH_SINGULARITY,1.855828414,-1.027595772,1.0142265220976974,-0.123065,波谷★,LONG,平空/反多 (盈利2.77%),继续持空
2025-10-21 08:00:00,108086.38,108811.47,107484.22,108580.01,BEARISH_SINGULARITY,1.118598662311113,-0.521048534,1.043412053555031,-0.128601172,,LONG,继续持多 (盈亏+0.46%),继续持空
2025-10-21 12:00:00,108580.0,113557.62,107922.06,113422.61,BEARISH_SINGULARITY,3.307540779786577,3.5295685121396034,1.0015631858489895,-0.12487947,波峰★,SHORT,平多/反空 (盈利4.94%),继续持空
2025-10-21 16:00:00,113422.6,114000.0,111324.29,111780.39,BEARISH_SINGULARITY,3.1162015490698027,1.8336522128381223,0.8038111949130666,-0.102044025,,SHORT,继续持空 (盈亏+1.45%),继续持空
2025-10-21 20:00:00,111780.4,111801.41,108045.81,108297.67,BEARISH_SINGULARITY,1.675823047480676,-1.213167491,0.6539013585873622,-0.085595457,,SHORT,继续持空 (盈亏+4.52%),继续持空
2025-10-22 00:00:00,108297.66,108678.21,107841.2,108216.02,BEARISH_SINGULARITY,1.2510702060105623,-1.166444295,0.5664555071556913,-0.077140575,,SHORT,继续持空 (盈亏+4.59%),空平/反多
2025-10-22 04:00:00,108216.03,108638.99,107610.0,108321.63,BEARISH_SINGULARITY,0.96312289,-0.969074451,0.4586276476556469,-0.06170338,,SHORT,继续持空 (盈亏+4.50%),继续持多
2025-10-22 16:00:00,108416.5,108796.42,107463.29,107870.35,OSCILLATION,0.8984818916351501,-1.047383406,0.1765491873788494,-0.009971162,,SHORT,继续持空 (盈亏+4.90%),继续持多
2025-10-22 20:00:00,107870.35,108069.93,106666.69,107567.44,OSCILLATION,0.8780256883803086,-1.200552414,0.1158227374693012,0.001102638,波谷★,LONG,平空/反多 (盈利5.16%),继续持多
2025-10-23 00:00:00,107567.45,108720.39,107500.0,108377.96,OSCILLATION,0.5306615036517055,-0.412840495,0.088356722,0.008508452,,LONG,继续持多 (盈亏+0.75%),继续持多
2025-10-23 04:00:00,108377.96,110298.29,108350.36,109269.9,OSCILLATION,0.7307686115047828,0.3678712773217445,0.054277146,0.012993147,,LONG,继续持多 (盈亏+1.58%),继续持多
2025-10-23 08:00:00,109269.9,109903.83,109100.4,109253.89,OSCILLATION,0.4939459070422007,0.3194233291841079,0.009446214,0.014855248,,LONG,继续持多 (盈亏+1.57%),继续持多
2025-10-23 12:00:00,109253.88,110109.99,108685.72,109908.28,OSCILLATION,0.9568345271847232,0.8319225069279573,-0.029303803,0.013037598,,LONG,继续持多 (盈亏+2.18%),继续持多
2025-10-23 16:00:00,109908.29,111293.61,109647.34,110200.0,OSCILLATION,0.8112582238841877,0.9937919979078872,-0.06768169,0.011118312,,LONG,继续持多 (盈亏+2.45%),多平/反空
2025-10-23 20:00:00,110200.01,110200.01,109341.28,110078.18,OSCILLATION,0.3968331029607496,0.7974647818770817,-0.099244013,0.007583591,,LONG,继续持多 (盈亏+2.33%),继续持空
2025-10-24 00:00:00,110078.19,110829.67,109983.93,110441.46,OSCILLATION,0.3565659560715067,1.021387097,-0.11479819,0.0024157,,LONG,继续持多 (盈亏+2.67%),继续持空
2025-10-24 04:00:00,110441.46,111522.3,110332.0,111054.61,OSCILLATION,0.6172299136215862,1.4293953003340445,-0.153384119,-0.003566154,,LONG,继续持多 (盈亏+3.24%),继续持空
2025-10-24 08:00:00,111054.61,111482.99,110600.0,111066.29,OSCILLATION,0.4543403762511734,1.3011296430540176,-0.174495023,-0.005444052,,LONG,继续持多 (盈亏+3.25%),继续持空
2025-10-24 12:00:00,111066.29,112104.98,109700.01,110046.91,OSCILLATION,1.2598958617286775,0.3358875860035754,-0.180606219,-0.008526364,,LONG,继续持多 (盈亏+2.31%),继续持空
2025-10-24 16:00:00,110046.92,110945.39,109797.13,110615.07,OSCILLATION,0.3406288105007591,0.7719580358761886,-0.160789065,-0.013640976,,LONG,继续持多 (盈亏+2.83%),继续持空
2025-10-24 20:00:00,110615.07,111138.62,110478.0,111004.89,OSCILLATION,0.454929951,1.0186544691942705,-0.162029,-0.015632457,,LONG,继续持多 (盈亏+3.20%),继续持空
2025-10-25 00:00:00,111004.9,111226.67,110672.86,111029.99,OSCILLATION,0.2432574,0.9413725359938248,-0.182328457,-0.014320812,,LONG,继续持多 (盈亏+3.22%),继续持空
2025-10-25 04:00:00,111029.99,111820.87,111029.99,111489.6,OSCILLATION,0.446781566,1.2281811263359168,-0.233526863,-0.010441666,,LONG,继续持多 (盈亏+3.65%),继续持空
2025-10-25 08:00:00,111489.59,111850.13,111375.81,111563.81,OSCILLATION,0.4596858206349965,1.170729616752798,-0.299657414,0.000183693,,LONG,继续持多 (盈亏+3.72%),继续持空
2025-10-25 12:00:00,111563.81,111943.19,111311.19,111385.18,OSCILLATION,0.4374737906767873,0.9117939753908286,-0.389534955,0.014002785,,LONG,继续持多 (盈亏+3.55%),继续持空
2025-10-25 16:00:00,111385.18,111731.78,111164.39,111623.45,BULLISH_SINGULARITY,0.3549927572383025,1.0191690753026583,-0.479364089,0.032042888,,LONG,继续持多 (盈亏+3.77%),黄金/多平反空
2025-10-25 20:00:00,111623.46,111683.64,111342.25,111646.27,BULLISH_SINGULARITY,0.2411298176031565,0.9398598286369134,-0.540838512,0.053935443,,LONG,继续持多 (盈亏+3.79%),继续持空
2025-10-26 00:00:00,111646.27,111899.56,111260.45,111260.46,BULLISH_SINGULARITY,0.4673277578538588,0.5344563188040257,-0.56209317,0.074551853,,LONG,继续持多 (盈亏+3.43%),继续持空
2025-10-26 04:00:00,111260.46,111724.96,111260.46,111723.98,BULLISH_SINGULARITY,0.3272045784490843,0.8617189637715246,-0.547615754,0.090591401,,LONG,继续持多 (盈亏+3.86%),继续持空
2025-10-26 08:00:00,111723.98,113466.23,111708.63,113286.09,BULLISH_SINGULARITY,1.447025760407173,2.0511394762448907,-0.468256772,0.1026332917326227,,LONG,继续持多 (盈亏+5.32%),继续持空
2025-10-27 04:00:00,114958.52,116400.0,114938.01,115554.6,OSCILLATION,2.5116524763777908,2.7953354212535064,0.4100986469062209,0.015974128,波峰★,SHORT,平多/反空 (盈利7.43%),继续持空
2025-10-27 12:00:00,115362.02,115437.48,114503.99,114969.68,BEARISH_SINGULARITY,1.888813296641448,1.8241513003147285,0.5961265916824819,-0.049897664,,SHORT,继续持空 (盈亏+0.51%),继续持空
2025-10-27 16:00:00,114969.68,115790.0,114790.81,114942.64,BEARISH_SINGULARITY,0.9437499183136332,1.625967434634534,0.6591719209459737,-0.072967362,,SHORT,继续持空 (盈亏+0.53%),继续持空
2025-10-27 20:00:00,114942.64,114942.64,113830.01,114107.65,BEARISH_SINGULARITY,1.003641973378769,0.8024923886922951,0.6714283784795345,-0.090884901,,SHORT,继续持空 (盈亏+1.25%),继续持空
2025-10-28 00:00:00,114107.65,114547.2,113569.91,113908.24,BEARISH_SINGULARITY,0.9648749571734409,0.5663452714793538,0.669404739,-0.101325102,,SHORT,继续持空 (盈亏+1.42%),继续持空
2025-10-28 04:00:00,113908.25,114364.99,113483.3,114188.37,BEARISH_SINGULARITY,0.9589838377304196,0.7356022321412874,0.5816143088874332,-0.106115815,,SHORT,继续持空 (盈亏+1.18%),继续持空
2025-10-28 08:00:00,114188.38,114673.68,114113.3,114357.73,BEARISH_SINGULARITY,0.5366878896049646,0.8000486199417691,0.4149662677437958,-0.097092879,,SHORT,继续持空 (盈亏+1.04%),继续持空
2025-10-28 20:00:00,113689.0,113703.32,112211.0,112898.45,OSCILLATION,1.2253731283745704,-0.539715923,-0.200967708,-0.015681789,,SHORT,继续持空 (盈亏+2.30%),继续持空
2025-10-29 00:00:00,112898.44,112975.75,112100.0,112523.49,OSCILLATION,0.7824450007836176,-0.787836283,-0.345958433,0.01232217,,SHORT,继续持空 (盈亏+2.62%),空平/反多
2025-10-29 04:00:00,112523.49,113577.9,112505.58,113577.9,BULLISH_SINGULARITY,0.7468266972334671,0.1283131116713864,-0.45295841,0.037850748,,SHORT,继续持空 (盈亏+1.71%),继续持空
2025-10-29 08:00:00,113577.9,113624.12,112732.91,113132.36,BULLISH_SINGULARITY,0.710457317,-0.239340176,-0.560605269,0.060837435,,SHORT,继续持空 (盈亏+2.10%),继续持空
2025-10-29 12:00:00,113132.35,113643.73,111401.5,111509.74,BULLISH_SINGULARITY,1.5502943326842384,-1.513517551,-0.63304222,0.076311816,,SHORT,继续持空 (盈亏+3.50%),继续持空
2025-10-29 16:00:00,111509.74,112030.23,109200.0,110640.0,BULLISH_SINGULARITY,2.412526157684436,-2.068873175,-0.657612524,0.082901683,,SHORT,继续持空 (盈亏+4.25%),空平/反多
2025-10-29 20:00:00,110640.0,111800.0,109733.22,110021.29,BULLISH_SINGULARITY,0.8362479646610524,-2.37323599,-0.660711411,0.084637975,,SHORT,继续持空 (盈亏+4.79%),继续持空
2025-10-30 00:00:00,110021.3,111011.99,109703.43,110751.47,BULLISH_SINGULARITY,0.7284757617128346,-1.563568413,-0.679121582,0.082844883,,SHORT,继续持空 (盈亏+4.16%),继续持空
2025-10-30 04:00:00,110751.48,111592.0,107925.06,111366.72,BULLISH_SINGULARITY,1.9653716394073664,-0.920791361,-0.719427254,0.084168603,,SHORT,继续持空 (盈亏+3.62%),空平/反多
2025-10-30 08:00:00,111366.72,111467.01,109692.3,109717.29,BULLISH_SINGULARITY,0.8911687385598726,-2.165708623,-0.791548191,0.086289983,,SHORT,继续持空 (盈亏+5.05%),空平/反多
2025-10-30 12:00:00,109717.19,109777.93,107328.0,107711.56,BULLISH_SINGULARITY,1.9323720528443569,-3.59113959,-0.880062235,0.082891613,,SHORT,继续持空 (盈亏+6.79%),继续持多
2025-10-30 16:00:00,107711.56,108214.85,106304.34,106536.39,BULLISH_SINGULARITY,1.2770385558593946,-4.219461462,-0.964418354,0.079788873,波谷★,LONG,平空/反多 (盈利7.80%),继续持多
2025-10-30 20:00:00,106536.39,108334.53,106316.17,108322.88,BULLISH_SINGULARITY,0.9489162882590424,-2.370344978,-1.048246179,0.083576645,,LONG,继续持多 (盈亏+1.68%),继续持多
2025-10-31 00:00:00,108322.87,110042.16,108275.28,109227.86,BULLISH_SINGULARITY,1.2098961013741778,-1.408720248,-1.191675565,0.1027626278690255,,LONG,继续持多 (盈亏+2.53%),继续持多
2025-10-31 04:00:00,109227.87,110215.0,109114.88,109449.31,BULLISH_SINGULARITY,1.022805026137814,-1.094968455,-1.331425678,0.1257860824159267,,LONG,继续持多 (盈亏+2.73%),继续持多
2025-10-31 08:00:00,109449.32,110550.0,109214.13,110415.61,BULLISH_SINGULARITY,0.6909683603076989,-0.200683466,-1.459125621,0.1437773748964095,波峰★,SHORT,平多/反空 (盈利3.64%),继续持多
2025-10-31 12:00:00,110415.62,111190.0,109366.91,110202.9,BULLISH_SINGULARITY,1.640211460790405,-0.355651797,-1.560663675,0.1607314255072542,,SHORT,继续持空 (盈亏+0.19%),继续持多
2025-10-31 16:00:00,110202.9,110300.0,108635.0,109828.78,BULLISH_SINGULARITY,1.0015252159046524,-0.628254206,-1.598445727,0.1689594960943254,,SHORT,继续持空 (盈亏+0.53%),继续持多
2025-10-31 20:00:00,109828.78,109828.79,109329.15,109608.01,BULLISH_SINGULARITY,0.3565324683151745,-0.7497379,-1.543703869,0.1692875886478078,,SHORT,继续持空 (盈亏+0.73%),继续持多
2025-11-01 00:00:00,109608.01,110315.54,109394.81,110226.37,BULLISH_SINGULARITY,0.363758529,-0.171765482,-1.439026495,0.1599572622969343,,SHORT,继续持空 (盈亏+0.17%),继续持多
2025-11-01 04:00:00,110226.38,110564.49,109933.86,110071.4,BULLISH_SINGULARITY,0.3578896858238109,-0.282475072,-1.297261661,0.1464261671722699,,SHORT,继续持空 (盈亏+0.31%),继续持多
2025-11-01 08:00:00,110071.4,110270.9,109854.72,110137.59,BULLISH_SINGULARITY,0.3211719998604731,-0.201362365,-1.086120408,0.1268319081835456,,SHORT,继续持空 (盈亏+0.25%),继续持多
2025-11-01 12:00:00,110137.59,110348.0,109702.66,110310.65,BULLISH_SINGULARITY,0.4379618913606324,-0.040307076,-0.862048363,0.1015125055159471,,SHORT,继续持空 (盈亏+0.10%),继续持多
2025-11-01 16:00:00,110310.65,110529.99,110192.0,110299.99,BULLISH_SINGULARITY,0.361501137,-0.045210208,-0.634561681,0.07537497,,SHORT,继续持空 (盈亏+0.10%),多平/反空
2025-11-01 20:00:00,110300.0,110516.17,109858.44,110098.1,BULLISH_SINGULARITY,0.2674020709561994,-0.206479546,-0.443711863,0.049211127,,SHORT,继续持空 (盈亏+0.29%),继续持空
2025-11-02 04:00:00,110053.22,111045.09,110030.06,110895.53,OSCILLATION,1.4722048956392404,0.4883027248230938,-0.209185992,0.012310853,,SHORT,继续持空 (盈亏-0.43%),继续持空
2025-11-02 08:00:00,110895.53,111229.78,110346.15,111196.99,OSCILLATION,0.8059788294682005,0.6884511946759001,-0.17033268,0.011132456,,SHORT,继续持空 (盈亏-0.71%),继续持空
2025-11-02 12:00:00,111196.99,111250.01,110096.32,110117.48,OSCILLATION,0.6102727114417454,-0.261585295,-0.147282376,0.012910477,,SHORT,继续持空 (盈亏+0.27%),继续持空
2025-11-02 16:00:00,110117.49,110331.0,109735.59,110180.84,OSCILLATION,0.4425096180672989,-0.184785837,-0.099003847,0.010803569,,SHORT,继续持空 (盈亏+0.21%),继续持空
2025-11-02 20:00:00,110180.85,110742.26,109471.34,110540.68,OSCILLATION,0.6254367641824289,0.1277361339260979,-0.098419233,0.008232618,,SHORT,继续持空 (盈亏-0.11%),继续持空
2025-11-03 00:00:00,110540.69,110750.0,107907.44,107937.45,OSCILLATION,1.6474624674368918,-2.022157917,-0.056461204,0.011766245,,SHORT,继续持空 (盈亏+2.24%),空平/反多
2025-11-03 04:00:00,107937.45,108075.0,107006.05,107468.23,OSCILLATION,1.5823163317323476,-2.220107559,0.083455415,0.001630184,,SHORT,继续持空 (盈亏+2.67%),继续持多
2025-11-03 08:00:00,107468.23,107920.92,106726.63,107787.42,OSCILLATION,1.4421609088513918,-1.749127052,0.1861458556735533,-0.011884115,,SHORT,继续持空 (盈亏+2.38%),继续持多
2025-11-04 08:00:00,104490.73,104699.07,103605.0,104584.76,OSCILLATION,1.655675133963417,-3.121502703,-0.056696158,-0.014859696,,SHORT,继续持空 (盈亏+5.28%),继续持多
2025-11-04 12:00:00,104584.75,104842.63,102915.05,103197.01,OSCILLATION,2.1079967312178853,-4.004088914,-0.170787088,-0.003032297,,SHORT,继续持空 (盈亏+6.54%),继续持多
2025-11-04 16:00:00,103197.02,103500.05,100010.73,100542.64,OSCILLATION,3.251423858238802,-5.89306864,-0.261220038,0.008189778,波谷★,LONG,平空/反多 (盈利8.94%),继续持多
2025-11-04 20:00:00,100542.64,101893.09,98944.36,101497.22,OSCILLATION,2.615300462547725,-4.545081004,-0.299093913,0.01541347,,LONG,继续持多 (盈亏+0.95%),继续持多
2025-11-05 00:00:00,101497.23,102272.23,98966.8,102130.0,BULLISH_SINGULARITY,2.134093529916885,-3.587278611,-0.374925616,0.029556793,,LONG,继续持多 (盈亏+1.58%),继续持多
2025-11-05 04:00:00,102130.0,102370.0,101500.0,101993.02,BULLISH_SINGULARITY,0.8713904498771712,-3.3745741,-0.46292152,0.043848557,,LONG,继续持多 (盈亏+1.44%),黄金/空平反多
2025-11-05 08:00:00,101993.03,102203.48,101176.47,102070.61,BULLISH_SINGULARITY,0.6521208305330114,-2.996099418,-0.52637952,0.05478307,,LONG,继续持多 (盈亏+1.52%),继续持多
2025-11-05 12:00:00,102070.62,103798.37,101916.77,103728.3,BULLISH_SINGULARITY,1.136897806313319,-1.287133095,-0.562987084,0.062501892,,LONG,继续持多 (盈亏+3.17%),继续持多
2025-11-05 16:00:00,103728.3,104529.41,103057.56,104008.09,BULLISH_SINGULARITY,0.9577618031042772,-0.924544448,-0.591028325,0.07080578,波峰★,SHORT,平多/反空 (盈利3.45%),继续持多
2025-11-05 20:00:00,104008.09,104534.74,103305.05,103885.16,BULLISH_SINGULARITY,0.4646376668442248,-0.94337607,-0.577140782,0.07099405,,SHORT,继续持空 (盈亏+0.12%),多平/反空
2025-11-06 00:00:00,103885.16,103933.33,102716.26,103636.03,BULLISH_SINGULARITY,0.6393836247605954,-1.069660455,-0.524048888,0.064131904,,SHORT,继续持空 (盈亏+0.36%),继续持空
2025-11-06 04:00:00,103636.92,104200.0,102910.66,103185.48,BULLISH_SINGULARITY,0.496188328,-1.35886012,-0.432940134,0.053373767,,SHORT,继续持空 (盈亏+0.79%),继续持空
2025-11-06 16:00:00,102014.49,102393.51,100300.95,101388.81,OSCILLATION,0.9785321227566908,-2.482188386,-0.044466775,0.010071323,,SHORT,继续持空 (盈亏+2.52%),继续持空
2025-11-06 20:00:00,101388.82,101643.28,100541.17,101346.04,OSCILLATION,0.6040475822069921,-2.288508398,0.1159852714640563,-0.003101286,,SHORT,继续持空 (盈亏+2.56%),空平/反多
2025-11-07 00:00:00,101346.04,102500.0,100749.94,101916.29,OSCILLATION,0.6748723877459898,-1.575727057,0.2773770309121019,-0.013904446,,SHORT,继续持空 (盈亏+2.01%),继续持多
2025-11-07 04:00:00,101916.3,102527.0,101582.92,102010.0,BEARISH_SINGULARITY,0.5228239330819034,-1.345681091,0.411682425,-0.02341008,,SHORT,继续持空 (盈亏+1.92%),空平/反多
2025-11-07 08:00:00,102009.99,102050.0,99803.58,100411.89,BEARISH_SINGULARITY,1.1031211520720758,-2.623088764,0.4388277035695657,-0.035153028,波谷★,LONG,平空/反多 (盈利3.46%),继续持多
2025-11-07 12:00:00,100411.89,101253.99,99260.86,100797.95,BEARISH_SINGULARITY,1.4355931402027775,-2.038902417,0.4458438251622449,-0.042166756,,LONG,继续持多 (盈亏+0.38%),继续持多
2025-11-07 16:00:00,100797.95,103395.25,100517.06,103395.25,BEARISH_SINGULARITY,1.1227131983826366,0.4388774767772667,0.4455518677571425,-0.040603863,波峰★,SHORT,平多/反空 (盈利2.97%),继续持多
2025-11-07 20:00:00,103395.92,104096.36,102958.0,103339.08,BEARISH_SINGULARITY,0.5048012502792113,0.347585031,0.3937295623254374,-0.033605698,,SHORT,继续持空 (盈亏+0.05%),继续持多
2025-11-08 00:00:00,103339.09,103406.22,102539.49,102592.76,BEARISH_SINGULARITY,0.4520034792430314,-0.341335675,0.3657145939320628,-0.030375573,,SHORT,继续持空 (盈亏+0.78%),继续持多
2025-11-08 04:00:00,102592.76,102836.0,101902.64,102352.96,BEARISH_SINGULARITY,0.4249808848278083,-0.519868763,0.3951509257831169,-0.032691997,,SHORT,继续持空 (盈亏+1.01%),继续持多
2025-11-08 08:00:00,102352.96,102687.72,101715.76,101857.1,BEARISH_SINGULARITY,0.4229561428328855,-0.907266086,0.4427776162982345,-0.04077884,,SHORT,继续持空 (盈亏+1.49%),继续持多
2025-11-08 12:00:00,101857.1,102186.99,101454.0,101711.45,BEARISH_SINGULARITY,0.7180056095202474,-0.950011012,0.5261842408787128,-0.052175507,,SHORT,继续持空 (盈亏+1.63%),继续持多
2025-11-08 16:00:00,101711.46,102219.39,101522.08,101989.65,BEARISH_SINGULARITY,0.5056640581704214,-0.614812946,0.6324270031995074,-0.065020881,,SHORT,继续持空 (盈亏+1.36%),继续持多
2025-11-08 20:00:00,101989.65,102482.2,101957.94,102312.94,BEARISH_SINGULARITY,0.2358989710044194,-0.271305765,0.7264162565498344,-0.07764836,,SHORT,继续持空 (盈亏+1.05%),继续持多
2025-11-09 00:00:00,102312.95,102337.89,101400.0,101662.05,BEARISH_SINGULARITY,0.5741873713393693,-0.820200527,0.7930335290379741,-0.087750469,波谷★,LONG,平空/反多 (盈利1.68%),继续持多
2025-11-09 04:00:00,101662.05,102130.61,101635.96,101944.59,BEARISH_SINGULARITY,0.2996789214006263,-0.492952094,0.8643025877823345,-0.095207834,,LONG,继续持多 (盈亏+0.28%),继续持多
2025-11-09 08:00:00,101944.6,102307.68,101500.0,102239.41,BEARISH_SINGULARITY,0.5101730691411793,-0.185676576,0.8994173528967889,-0.097229825,,LONG,继续持多 (盈亏+0.57%),继续持多
2025-11-09 12:00:00,102239.41,104168.0,102050.64,103762.17,BEARISH_SINGULARITY,1.2793195830384492,1.1756061086734748,0.9087435088106128,-0.093871683,,LONG,继续持多 (盈亏+2.07%),多平/反空
2025-11-09 16:00:00,103762.18,104805.57,103316.23,104805.57,BEARISH_SINGULARITY,0.7690908382758446,1.980004253006295,0.8878585245682347,-0.08365914,,LONG,继续持多 (盈亏+3.09%),继续持空
2025-11-09 20:00:00,104805.57,105495.62,104058.59,104722.96,BEARISH_SINGULARITY,1.0617095575204112,1.7156012955949076,0.8660894168404274,-0.072941109,,LONG,继续持多 (盈亏+3.01%),继续持空
2025-11-10 00:00:00,104722.95,106670.11,104265.02,106027.97,BEARISH_SINGULARITY,1.8325127151913247,2.6913804356280955,0.8802745154671436,-0.069372791,,LONG,继续持多 (盈亏+4.29%),继续持空
2025-11-10 04:00:00,106027.97,106539.4,105846.26,106461.45,BEARISH_SINGULARITY,0.7671736984164703,2.806596544315936,0.8985705989898339,-0.069438868,波峰★,SHORT,平多/反空 (盈利4.72%),继续持空
2025-11-10 08:00:00,106461.46,106599.47,105836.0,106176.5,BEARISH_SINGULARITY,0.6893652031060056,2.2848320238277453,0.9787793000660576,-0.077028735,,SHORT,继续持空 (盈亏+0.27%),继续持空
2025-11-10 12:00:00,106176.5,106589.89,104667.0,105079.99,BEARISH_SINGULARITY,1.610948873066641,1.110212082270009,1.1014518018927857,-0.096683519,,SHORT,继续持空 (盈亏+1.30%),继续持空
2025-11-10 16:00:00,105079.99,106094.31,104784.36,105817.99,BEARISH_SINGULARITY,0.8206073555022515,1.6441162334626762,1.2562166749855217,-0.125703433,,SHORT,继续持空 (盈亏+0.60%),继续持空
2025-11-10 20:00:00,105818.0,106299.22,105280.0,106011.13,BEARISH_SINGULARITY,0.8701676886267541,1.652507283,1.3461346356126682,-0.150067567,,SHORT,继续持空 (盈亏+0.42%),继续持空
2025-11-11 00:00:00,106011.13,107500.0,105500.0,106456.0,BEARISH_SINGULARITY,1.6641939269156418,1.8773609844497448,1.371925571487396,-0.168662612,,SHORT,继续持空 (盈亏+0.01%),继续持空
2025-11-11 04:00:00,106456.0,106546.0,104741.2,104783.98,BEARISH_SINGULARITY,1.1116501905944831,0.2507826718053397,1.3215935923262927,-0.176177476,,SHORT,继续持空 (盈亏+1.58%),继续持空
2025-11-11 08:00:00,104783.99,105497.99,104762.23,105311.9,BEARISH_SINGULARITY,0.6110541370051449,0.6833846708458835,1.266637869,-0.177878228,,SHORT,继续持空 (盈亏+1.08%),继续持空
2025-11-11 12:00:00,105311.9,105500.0,103170.33,103455.99,BEARISH_SINGULARITY,2.687223482891502,-0.988083026,1.1237556387869123,-0.164481567,,SHORT,继续持空 (盈亏+2.82%),继续持空
2025-11-11 16:00:00,103455.99,103730.0,102840.22,103126.39,BEARISH_SINGULARITY,0.7653258608764207,-1.180845428,0.9854208583202558,-0.145102572,,SHORT,继续持空 (盈亏+3.13%),继续持空
2025-11-11 20:00:00,103126.39,103224.29,102476.09,103058.99,BEARISH_SINGULARITY,0.8274818654927114,-1.128156079,0.8191221574719922,-0.114987632,,SHORT,继续持空 (盈亏+3.20%),继续持空
2025-11-12 00:00:00,103059.0,103440.96,102687.72,103310.0,BEARISH_SINGULARITY,0.799836422,-0.803514336,0.6360261941268754,-0.07931281,,SHORT,继续持空 (盈亏+2.96%),继续持空
2025-11-12 04:00:00,103310.0,103654.38,103011.0,103112.66,BEARISH_SINGULARITY,0.6364297277180043,-0.899276142,0.4331973756468078,-0.04342589,,SHORT,继续持空 (盈亏+3.15%),继续持空
2025-11-12 08:00:00,103112.65,105200.0,103112.24,105020.83,OSCILLATION,1.0206119680418837,0.8448838705125343,0.2566884900197162,-0.010915453,,SHORT,继续持空 (盈亏+1.35%),继续持空
