时间,收盘价,张力,加速度,T×A,信号类型,置信度,通过V705过滤器,是否开单(V705),最佳开单点
2024-12-22 08:00:00,97101.28,0.3946283627027035,-0.0009444041499686584,-0.0003726886634317701,OSCILLATION,0.8,False,否,否
2024-12-22 12:00:00,95377.72,0.36163500272344745,-0.0006623286408410922,-0.00023952121983438564,OSCILLATION,0.8,False,否,否
2024-12-22 16:00:00,94836.55,0.3284010996502011,-0.000377388681591484,-0.00012393485803018295,OSCILLATION,0.8,False,否,否
2024-12-22 20:00:00,95186.27,0.2934888988926804,-7.01801571311722e-05,-2.0597097040543023e-05,OSCILLATION,0.8,False,否,否
2024-12-23 00:00:00,96025.15,0.2595643614848918,0.00025583769843112725,6.640634883703985e-05,OSCILLATION,0.8,False,否,否
2024-12-23 04:00:00,95404.01,0.22897649069470805,0.0005461523943851021,0.00012505605865081285,OSCILLATION,0.8,False,否,否
2024-12-23 08:00:00,95932.42,0.19863041462529138,0.0008284284640409367,0.00016455108929984454,OSCILLATION,0.8,False,否,否
2024-12-23 12:00:00,93250.37,0.17990360921663157,0.0010050735269456768,0.00018081635502561664,OSCILLATION,0.8,False,否,否
2024-12-23 16:00:00,93044.79,0.1610502893883788,0.001159570903566165,0.00018674922958567474,OSCILLATION,0.8,False,否,否
2024-12-23 20:00:00,94881.47,0.1374798032709627,0.0013450254486109814,0.0001849138340694761,OSCILLATION,0.8,False,否,否
2024-12-24 00:00:00,94348.75,0.11755840072260397,0.00147639904837997,0.00017356311095592368,OSCILLATION,0.8,False,否,否
2024-12-24 04:00:00,94233.19,0.10224561785264137,0.0015634830314851383,0.00015985928855631872,OSCILLATION,0.8,False,否,否
2024-12-24 08:00:00,94398.6,0.08920422095898964,0.0016071335606941684,0.00014336309725877038,OSCILLATION,0.8,False,否,否
2024-12-24 12:00:00,98300.0,0.06795586282105649,0.0017032407599847227,0.00011574519543675383,OSCILLATION,0.8,False,否,否
2024-12-24 16:00:00,97581.09,0.058802855566792496,0.001678853316579798,9.872136909267242e-05,OSCILLATION,0.8,False,否,否
2024-12-24 20:00:00,98663.58,0.05368096293290375,0.0015788840307336405,8.475601512916623e-05,OSCILLATION,0.8,False,否,否
2024-12-25 00:00:00,98029.48,0.05804415701769069,0.001340502375230146,7.780833035044592e-05,OSCILLATION,0.8,False,否,否
2024-12-25 04:00:00,98084.33,0.0680835115830435,0.0009902544941721575,6.742000332413097e-05,OSCILLATION,0.8,False,否,否
2024-12-25 08:00:00,97907.61,0.08679395217709021,0.000522552418009109,4.535438957870546e-05,OSCILLATION,0.8,False,否,否
2024-12-25 12:00:00,98519.98,0.10810697654308637,-3.534218395087607e-05,-3.820736651358803e-06,OSCILLATION,0.8,False,否,否
2024-12-25 16:00:00,99018.52,0.13756482793676122,-0.0006925382166895477,-9.526890061852909e-05,OSCILLATION,0.8,False,否,否
2024-12-25 20:00:00,99429.6,0.17255236273469135,-0.0014549614591953253,-0.0002510570374720676,OSCILLATION,0.8,False,否,否
2024-12-26 00:00:00,98995.17,0.19746022540201186,-0.00229520366944036,-0.0004532114339112182,OSCILLATION,0.8,False,否,否
2024-12-26 04:00:00,97719.99,0.23279564598418118,-0.0032139071632815708,-0.0007481835942093206,OSCILLATION,0.8,False,否,否
2024-12-26 08:00:00,95695.81,0.2727178216372908,-0.004191437132904929,-0.001143079604415484,OSCILLATION,0.8,False,否,否
2024-12-26 12:00:00,96042.88,0.30948264215968463,-0.00513614668683432,-0.0015895482471611955,OSCILLATION,0.8,False,否,否
2024-12-26 16:00:00,96102.25,0.3375036488363402,-0.006024457932029492,-0.002033276534320986,OSCILLATION,0.8,False,否,否
2024-12-26 20:00:00,95791.6,0.3635278544790332,-0.006860219837461545,-0.0024938809987668973,OSCILLATION,0.8,False,否,否
2024-12-27 00:00:00,96417.84,0.3853124169844284,-0.007621242488522806,-0.0029365593636771423,OSCILLATION,0.8,False,否,否
2024-12-27 04:00:00,95104.76,0.40884198459288923,-0.008342369844458575,-0.0034107110434163164,OSCILLATION,0.8,False,否,否
2024-12-27 08:00:00,96952.38,0.4217021563951513,-0.008947372002261034,-0.0037731260674230805,OSCILLATION,0.8,False,否,否
2024-12-27 12:00:00,94573.75,0.4327949473457313,-0.009486461569194193,-0.0041056926353367044,OSCILLATION,0.8,False,否,否
2024-12-27 16:00:00,94750.0,0.43426358056817244,-0.009888239329347293,-0.004294102216677379,OSCILLATION,0.8,False,否,否
2024-12-27 20:00:00,94299.03,0.43308187692077627,-0.010180294060994632,-0.004408900859540987,OSCILLATION,0.8,False,否,否
2024-12-28 00:00:00,94594.91,0.42408881093104167,-0.010337560025478032,-0.004384043539133247,OSCILLATION,0.8,False,否,否
2024-12-28 04:00:00,94381.99,0.4083671755486726,-0.010363152718251889,-0.004231971405332073,OSCILLATION,0.8,False,否,否
2024-12-28 08:00:00,94754.83,0.38620125201684835,-0.01025861202909989,-0.003961888809593478,OSCILLATION,0.8,False,否,否
2024-12-28 12:00:00,94447.29,0.35753641591138835,-0.010023219029179298,-0.0035836658075875916,OSCILLATION,0.8,False,否,否
2024-12-28 16:00:00,95027.76,0.3193500050893954,-0.009642962943699485,-0.003079480265147281,OSCILLATION,0.8,False,否,否
2024-12-28 20:00:00,95300.0,0.27747922238464695,-0.009151494427038775,-0.0025393495572721496,OSCILLATION,0.8,False,否,否
2024-12-29 00:00:00,95172.4,0.2336429369534407,-0.00856319842524847,-0.0020007308297901307,OSCILLATION,0.8,False,否,否
2024-12-29 04:00:00,95272.04,0.18637743998546186,-0.007876611456711757,-0.001468022679062097,OSCILLATION,0.8,False,否,否
2024-12-29 08:00:00,95032.57,0.13897823807972023,-0.007113658429033304,-0.0009886437147679991,OSCILLATION,0.8,False,否,否
2024-12-29 12:00:00,94511.12,0.09420657962833011,-0.006294695580225634,-0.0005930017404146238,OSCILLATION,0.8,False,否,否
2024-12-29 16:00:00,93612.89,0.05452591798767645,-0.0054401175411877,-0.00029662740289412056,OSCILLATION,0.8,False,否,否
2024-12-29 20:00:00,93738.2,0.013813813647772403,-0.004527564329857903,-6.254292993095861e-05,OSCILLATION,0.8,False,否,否
2024-12-30 00:00:00,93722.71,-0.02649708892550824,-0.00357562696289572,9.474370560029285e-05,OSCILLATION,0.8,False,否,否
2024-12-30 04:00:00,93731.65,-0.07034848135703843,-0.002584908796652116,0.00018184440829092604,OSCILLATION,0.8,False,否,否
2024-12-30 08:00:00,93923.14,-0.11604534976315743,-0.0015663712449856398,0.00018177009898331093,OSCILLATION,0.8,False,否,否
2024-12-30 12:00:00,92130.21,-0.14840333888053103,-0.0006123101233313916,9.086886673272826e-05,OSCILLATION,0.8,False,否,否
2024-12-30 16:00:00,94417.04,-0.1882933809065692,0.00041239213122999663,-7.765070864856163e-05,OSCILLATION,0.8,False,否,否
2024-12-30 20:00:00,92792.05,-0.2150940499244933,0.001325818893770453,-0.0002851757553274983,OSCILLATION,0.8,False,否,否
2024-12-31 00:00:00,92509.59,-0.2389482551292114,0.00217765691870396,-0.0005203473209943662,OSCILLATION,0.8,False,否,否
2024-12-31 04:00:00,92860.75,-0.2561145093344528,0.0029812405151857513,-0.0007635389517547899,OSCILLATION,0.8,False,否,否
2024-12-31 08:00:00,94232.68,-0.2762316357170916,0.0037532125251110993,-0.0010367560350053146,OSCILLATION,0.8,False,否,否
2024-12-31 12:00:00,95412.0,-0.3008103319655883,0.004462191545582167,-0.0013422733201206133,OSCILLATION,0.8,False,否,否
2024-12-31 16:00:00,94166.88,-0.3174831007957136,0.004989197802382689,-0.0015839859887836162,OSCILLATION,0.8,False,否,否
2024-12-31 20:00:00,93576.0,-0.33475683552707053,0.005386651709989448,-0.001803218480522551,OSCILLATION,0.8,False,否,否
2025-01-01 00:00:00,93838.04,-0.3468067432751856,0.005723189731982631,-0.0019848407920948787,OSCILLATION,0.8,False,否,否
2025-01-01 04:00:00,93684.1,-0.3564498522817353,0.005957355690137167,-0.0021234985557391484,OSCILLATION,0.8,False,否,否
2025-01-01 08:00:00,93444.64,-0.35250042764041234,0.006094659390684876,-0.0021483700415390735,OSCILLATION,0.8,False,否,否
2025-01-01 12:00:00,94432.94,-0.3447262466922614,0.0061599722014957226,-0.002123504096750287,OSCILLATION,0.8,False,否,否
2025-01-01 16:00:00,94627.07,-0.33804129200608984,0.006088335805919998,-0.002058108902000134,OSCILLATION,0.8,False,否,否
2025-01-01 20:00:00,94591.79,-0.3212950668914944,0.005893344142014645,-0.001893502400323192,OSCILLATION,0.8,False,否,否
2025-01-02 00:00:00,95010.33,-0.29565522086746454,0.005581824233560295,-0.001650295476616635,OSCILLATION,0.8,False,否,否
2025-01-02 04:00:00,95822.0,-0.2662797260749294,0.0051525495020440515,-0.0013720194699918039,OSCILLATION,0.8,False,否,否
2025-01-02 08:00:00,96732.99,-0.23362909226554654,0.004602310776167434,-0.0010752336889599406,OSCILLATION,0.8,False,否,否
2025-01-02 12:00:00,96455.01,-0.21248859833732117,0.0038958692295280595,-0.0008278277918879167,OSCILLATION,0.8,False,否,否
2025-01-02 16:00:00,97317.74,-0.18233774807571015,0.003138688080250085,-0.0005723013164648744,OSCILLATION,0.8,False,否,否
2025-01-02 20:00:00,96984.79,-0.14560915333326052,0.00225575200244002,-0.00032845813920509835,OSCILLATION,0.8,False,否,否
2025-01-03 00:00:00,97062.3,-0.10283321553899578,0.0012795246397482446,-0.00013157763306668717,OSCILLATION,0.8,False,否,否
2025-01-03 04:00:00,96304.0,-0.05621047094760064,0.00019502489600479317,-1.0962441250936263e-05,OSCILLATION,0.8,False,否,否
2025-01-03 08:00:00,96757.58,-0.014202656269489449,-0.0009108463031898099,1.2936436958540041e-05,OSCILLATION,0.8,False,否,否
2025-01-03 12:00:00,97521.35,0.04152145151050012,-0.0020512087723584538,-8.516916557939402e-05,OSCILLATION,0.8,False,否,否
2025-01-03 16:00:00,98592.01,0.08888568975196,-0.003212534305042862,-0.0002855483275555683,OSCILLATION,0.8,False,否,否
2025-01-03 20:00:00,98174.18,0.1520798430779672,-0.00446586231045,-0.000679167639381044,OSCILLATION,0.8,False,否,否
2025-01-04 00:00:00,98200.0,0.21464704162746007,-0.005764588811395965,-0.0012373519345649003,OSCILLATION,0.8,False,否,否
2025-01-04 04:00:00,98271.88,0.28199639913591,-0.007094185422840377,-0.0020005347440434492,OSCILLATION,0.8,False,否,否
2025-01-04 08:00:00,97889.39,0.3414510368177074,-0.008415547226234166,-0.0028734973257860375,OSCILLATION,0.8,False,否,否
2025-01-04 12:00:00,97657.94,0.4063894836007179,-0.009718155344591639,-0.003949356132040153,OSCILLATION,0.8,False,否,否
2025-01-04 16:00:00,98166.26,0.4559643014890363,-0.010918020056968403,-0.004978227388918887,OSCILLATION,0.8,False,否,否
2025-01-04 20:00:00,98220.5,0.4964597269353412,-0.012008113327642456,-0.005961544663650005,OSCILLATION,0.8,False,否,否
2025-01-06 12:00:00,102147.95,0.45940011841677636,-0.01421507474571021,-0.006530407021482597,OSCILLATION,0.8,False,否,否
2025-01-06 16:00:00,101817.22,0.41216456499863163,-0.013515993483296351,-0.00557081357456718,OSCILLATION,0.8,False,否,否
2025-01-06 20:00:00,102235.6,0.3635642931170132,-0.012706487689209067,-0.004619625214727325,OSCILLATION,0.8,False,否,否
2025-01-07 00:00:00,101708.08,0.31444911006826437,-0.011814635276721497,-0.003715101548546197,OSCILLATION,0.8,False,否,否
2025-01-07 04:00:00,101664.81,0.2603481934727286,-0.01082147281324003,-0.002817350897641288,OSCILLATION,0.8,False,否,否
2025-01-07 08:00:00,100830.86,0.22072735627135737,-0.009814904572857996,-0.0021664179384226017,OSCILLATION,0.8,False,否,否
2025-01-07 12:00:00,97952.26,0.18858991597009636,-0.008836603935929194,-0.0016664943937379094,OSCILLATION,0.8,False,否,否
2025-01-07 16:00:00,96451.98,0.17353139759465896,-0.007858010753683253,-0.0013636115884005143,OSCILLATION,0.8,False,否,否
2025-01-07 20:00:00,96954.61,0.15626481045471446,-0.00679433852785627,-0.0010617160222206237,OSCILLATION,0.8,False,否,否
2025-01-08 00:00:00,96525.2,0.13770600464423946,-0.005699309504304806,-0.0007848291410687557,OSCILLATION,0.8,False,否,否
2025-01-08 04:00:00,95657.09,0.12454314771095776,-0.004608556155556748,-0.0005739640900157476,OSCILLATION,0.8,False,否,否
2025-01-08 08:00:00,95134.92,0.11561850082471008,-0.003518925881735288,-0.000406852934959505,OSCILLATION,0.8,False,否,否
2025-01-08 12:00:00,95493.77,0.10198942989442573,-0.0023999194894935433,-0.0002447664205259677,OSCILLATION,0.8,False,否,否
2025-01-08 16:00:00,94243.89,0.09337621808751968,-0.0013423493657972602,-0.0001253435071303287,OSCILLATION,0.8,False,否,否
2025-01-08 20:00:00,95060.61,0.08646948537484468,-0.00026474809241154584,-2.2892631304798192e-05,OSCILLATION,0.8,False,否,否
2025-01-09 00:00:00,94027.9,0.09211272761701353,0.0007032251704509607,6.477598857917725e-05,OSCILLATION,0.8,False,否,否
2025-01-09 04:00:00,93221.59,0.10244032578981113,0.0015706616968031162,0.0001608990959260888,OSCILLATION,0.8,False,否,否
2025-01-09 08:00:00,93465.23,0.11114578183946991,0.002388816560383672,0.0002655068842749165,OSCILLATION,0.8,False,否,否
2025-01-09 12:00:00,94244.02,0.11133615367359417,0.003175167660882383,0.00035351095463142753,OSCILLATION,0.8,False,否,否
2025-01-09 16:00:00,91909.59,0.13400277706536917,0.0037536165985485592,0.0005029950482441719,OSCILLATION,0.8,False,否,否
2025-01-09 20:00:00,92552.49,0.15358815303768,0.004286029498296956,0.0006582833545084437,OSCILLATION,0.8,False,否,否
2025-01-10 00:00:00,93696.13,0.16090244392070116,0.0047877629946051214,0.0007703627667450589,OSCILLATION,0.8,False,否,否
2025-01-10 04:00:00,94492.63,0.1604985191987105,0.00523358147658376,0.0008399820770974942,OSCILLATION,0.8,False,否,否
2025-01-10 08:00:00,95073.95,0.15397315836046901,0.005608707963449894,0.0008635904794538941,OSCILLATION,0.8,False,否,否
2025-01-10 12:00:00,93730.92,0.16664900535433708,0.005800538288642909,0.0009666539363220894,OSCILLATION,0.8,False,否,否
2025-01-10 16:00:00,95327.06,0.16647647369381413,0.005969255604436924,0.0009937406236036961,OSCILLATION,0.8,False,否,否
2025-01-10 20:00:00,94726.11,0.17116755013879942,0.005991600212950476,0.001025567529861842,OSCILLATION,0.8,False,否,否
2025-01-11 00:00:00,94206.95,0.1784228754546314,0.005890414272633621,0.0010509846521422916,OSCILLATION,0.8,False,否,否
2025-01-11 04:00:00,94246.36,0.18444737355191299,0.005711815504315015,0.001053529367984,OSCILLATION,0.8,False,否,否
2025-01-11 08:00:00,94625.65,0.1905391297131309,0.005477101615679103,0.0010436021752018793,OSCILLATION,0.8,False,否,否
2025-01-11 12:00:00,94410.26,0.20028263904039034,0.005152303688592624,0.0010319169798888683,OSCILLATION,0.8,False,否,否
2025-01-11 16:00:00,94249.26,0.20923087037333646,0.004752656919174342,0.0009944025437847073,OSCILLATION,0.8,False,否,否
2025-01-11 20:00:00,94599.99,0.21688833159286808,0.004317404331853569,0.000936394622347542,OSCILLATION,0.8,False,否,否
2025-01-12 00:00:00,94622.4,0.22571445944977364,0.0038312040913972,0.0008647581605314802,OSCILLATION,0.8,False,否,否
2025-01-12 04:00:00,94323.85,0.23667996629900312,0.003286578206306068,0.0007778672191075583,OSCILLATION,0.8,False,否,否
2025-01-12 08:00:00,94255.1,0.24784157923046615,0.002709675107364057,0.0006715701578105908,OSCILLATION,0.8,False,否,否
2025-01-12 12:00:00,95071.9,0.25320406889452857,0.0021537222632856956,0.0005453312403326712,OSCILLATION,0.8,False,否,否
2025-01-12 16:00:00,94650.26,0.26568058846837034,0.0015511998121978121,0.0004121236789367403,OSCILLATION,0.8,False,否,否
2025-01-12 20:00:00,94545.06,0.2771510951961853,0.0009306763856457012,0.0002579379795549334,OSCILLATION,0.8,False,否,否
2025-01-13 00:00:00,94269.23,0.28541696529777805,0.0003061436506849313,8.737859172367612e-05,OSCILLATION,0.8,False,否,否
2025-01-13 04:00:00,93590.24,0.29281307320055255,-0.0003152758325935534,-9.23168854475813e-05,OSCILLATION,0.8,False,否,否
2025-01-13 08:00:00,90851.22,0.3171562995236745,-0.0010074266100233986,-0.00031951169567670106,OSCILLATION,0.8,False,否,否
2025-01-13 12:00:00,92123.75,0.33542265439715324,-0.0015633081155103645,-0.000524368957745098,OSCILLATION,0.8,False,否,否
2025-01-13 16:00:00,92312.18,0.3459463701602127,-0.0020456626588894467,-0.0007076895714150934,OSCILLATION,0.8,False,否,否
2025-01-13 20:00:00,94536.1,0.3302363722714625,-0.0023451819424926135,-0.0007744643770053023,OSCILLATION,0.8,False,否,否
2025-01-14 00:00:00,94861.4,0.3089305678108555,-0.0025651145651570673,-0.0007924422991138684,OSCILLATION,0.8,False,否,否
2025-01-14 04:00:00,94864.0,0.2831705736210241,-0.002717169068966019,-0.0007694223238844116,OSCILLATION,0.8,False,否,否
2025-01-14 08:00:00,96548.04,0.24372867720694336,-0.002728914126946147,-0.0006651146303719251,OSCILLATION,0.8,False,否,否
2025-01-14 12:00:00,96471.65,0.2163134376281233,-0.0027275492809162027,-0.0005900055612550996,OSCILLATION,0.8,False,否,否
2025-01-14 16:00:00,96537.8,0.19784377988819216,-0.002730158923893805,-0.0005401449611986296,OSCILLATION,0.8,False,否,否
2025-01-14 20:00:00,96560.86,0.19268741765447103,-0.002767509539975621,-0.0005332642665920155,OSCILLATION,0.8,False,否,否
2025-01-15 00:00:00,97317.12,0.1801619264153188,-0.0027950484980180657,-0.0005035613218271781,OSCILLATION,0.8,False,否,否
2025-01-15 04:00:00,97301.35,0.17682229296949223,-0.0028650395505488147,-0.0005066028627763249,OSCILLATION,0.8,False,否,否
2025-01-15 08:00:00,96762.18,0.19155009414467605,-0.0030240344315430046,-0.0005792540800588045,OSCILLATION,0.8,False,否,否
2025-01-15 12:00:00,98992.42,0.19790233886307154,-0.0031437270937197115,-0.0006221509445943375,OSCILLATION,0.8,False,否,否
2025-01-15 16:00:00,99844.9,0.21624566391876918,-0.003335677561379008,-0.0007213258088793445,OSCILLATION,0.8,False,否,否
2025-01-15 20:00:00,100497.35,0.24166164309513932,-0.003623578507742059,-0.000875679936065179,OSCILLATION,0.8,False,否,否
2025-01-16 00:00:00,99478.03,0.28239028503231195,-0.004085081271077984,-0.001153587264519871,OSCILLATION,0.8,False,否,否
2025-01-16 04:00:00,99799.99,0.32493562005695725,-0.004622564075404567,-0.0015020357240945984,OSCILLATION,0.8,False,否,否
2025-01-16 08:00:00,99158.71,0.38142692737969475,-0.005278918332739357,-0.002013521599545114,OSCILLATION,0.8,False,否,否
2025-01-16 12:00:00,99296.17,0.43047006042392794,-0.0059740004507836675,-0.002571628335021418,OSCILLATION,0.8,False,否,否
2025-01-16 16:00:00,100417.2,0.4691475101433663,-0.006629676025318276,-0.0031102960003352386,OSCILLATION,0.8,False,否,否
2025-01-16 20:00:00,99987.3,0.5180188794316131,-0.007333640318451018,-0.0037989641399184945,HIGH_OSCILLATION,0.6,False,否,否
2025-01-17 00:00:00,101051.73,0.5648283698829321,-0.008002987578612508,-0.004520314428221057,HIGH_OSCILLATION,0.6,False,否,否
2025-01-17 04:00:00,101440.5,0.6136612111557118,-0.008682369717918803,-0.005328033516799728,HIGH_OSCILLATION,0.6,False,否,否
2025-01-17 08:00:00,102237.6,0.6597161193247898,-0.009345663536627469,-0.006165484880899064,HIGH_OSCILLATION,0.6,False,否,SHORT
2025-01-17 12:00:00,104000.0,0.6999534070975485,-0.009942922296248713,-0.006959582337765467,HIGH_OSCILLATION,0.6,False,否,SHORT
2025-01-22 08:00:00,105100.39,0.8285450669032562,-0.009620309002691285,-0.00797085956626485,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-22 12:00:00,104180.01,0.8068424740146901,-0.008978388290249106,-0.007244145020769113,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-22 16:00:00,104630.0,0.7854969139831023,-0.008337567469220875,-0.006549133517198901,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-22 20:00:00,103706.66,0.7703319061624326,-0.0077728408911688085,-0.00598766733999137,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-23 00:00:00,102461.25,0.7640049540104348,-0.007286644043841939,-0.005567032147605869,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-23 04:00:00,102710.27,0.7538245286118993,-0.0068033810855290255,-0.0051285555397660295,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-23 08:00:00,101944.49,0.7499764274661406,-0.006367332522004832,-0.004775349297342154,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-23 12:00:00,105263.52,0.7310738597289009,-0.00581554573924048,-0.004251593470016502,HIGH_OSCILLATION,0.6,False,否,SHORT
2025-01-23 16:00:00,103770.04,0.7191701094010369,-0.0053919886043724,-0.003877757034495643,HIGH_OSCILLATION,0.6,False,否,SHORT
2025-01-23 20:00:00,103910.34,0.7031689226153295,-0.0049963959255359125,-0.0035133103399187095,HIGH_OSCILLATION,0.6,False,否,SHORT
2025-01-24 00:00:00,103891.75,0.6706634653150726,-0.004608486154138891,-0.0030907432939913204,HIGH_OSCILLATION,0.6,True,是,SHORT
2025-01-24 04:00:00,105046.8,0.6316456555287527,-0.004150067481526021,-0.0026213720948570635,HIGH_OSCILLATION,0.6,True,是,否
2025-01-24 08:00:00,105420.1,0.5881581503289298,-0.0036758650967348983,-0.0021619900161542705,HIGH_OSCILLATION,0.6,True,是,否
2025-01-24 12:00:00,105859.98,0.5468960659373728,-0.0031980985244232096,-0.0017490275014871704,HIGH_OSCILLATION,0.6,True,是,否
2025-01-24 16:00:00,105760.94,0.5168566895333123,-0.0027712629825416557,-0.0014323458109826936,HIGH_OSCILLATION,0.6,True,是,否
2025-01-24 20:00:00,104870.5,0.5035958191289418,-0.0024562753125133563,-0.0012369699780113612,HIGH_OSCILLATION,0.6,True,是,否
2025-01-25 00:00:00,105202.4,0.4904493547285574,-0.002209582182247205,-0.0010836881555028595,OSCILLATION,0.8,False,否,否
2025-01-25 04:00:00,104385.98,0.4841531756189365,-0.002070270116006523,-0.0010023278510535422,OSCILLATION,0.8,False,否,否
2025-01-25 08:00:00,104670.99,0.47990142829413773,-0.001986715084693391,-0.0009534274067578673,OSCILLATION,0.8,False,否,否
2025-01-25 12:00:00,104897.79,0.47292156332836494,-0.00195684135573565,-0.0009254324731401008,OSCILLATION,0.8,False,否,否
2025-01-25 16:00:00,105055.16,0.45872093947765,-0.001963056187941181,-0.000900494978779793,OSCILLATION,0.8,False,否,否
2025-01-25 20:00:00,104746.85,0.4527869785040648,-0.002018384401912654,-0.0009138981748017645,OSCILLATION,0.8,False,否,否
2025-01-26 00:00:00,105062.42,0.4482355350020672,-0.002107681668181316,-0.0009447378201513017,OSCILLATION,0.8,False,否,否
2025-01-26 04:00:00,104998.35,0.4451640473933948,-0.0022468067537935177,-0.001000197588229537,OSCILLATION,0.8,False,否,否
2025-01-26 08:00:00,104818.69,0.44316744635852245,-0.0024327081438741405,-0.0010780970558562839,OSCILLATION,0.8,False,否,否
2025-01-26 12:00:00,104967.01,0.4402426988778761,-0.0026444405334086207,-0.0011641956374498614,OSCILLATION,0.8,False,否,否
2025-01-26 16:00:00,105081.63,0.43543824591314056,-0.0028766943793251953,-0.0012526227545615538,OSCILLATION,0.8,False,否,否
2025-01-26 20:00:00,102620.0,0.4424455182519656,-0.003214720565879514,-0.0014223387068058137,OSCILLATION,0.8,False,否,否
2025-01-27 00:00:00,101395.64,0.4512697910319702,-0.003579092454569055,-0.0016151363040574787,OSCILLATION,0.8,False,否,否
2025-01-27 04:00:00,99048.02,0.46673777621703827,-0.003987982419880298,-0.0018613420462475735,OSCILLATION,0.8,False,否,否
2025-01-27 08:00:00,98761.13,0.47549119829242864,-0.004333380539326637,-0.0020604843053015133,OSCILLATION,0.8,False,否,否
2025-01-27 12:00:00,101112.03,0.4640413637725678,-0.0045107208986776,-0.0020931610774197764,OSCILLATION,0.8,False,否,否
2025-01-27 16:00:00,99700.02,0.4517694071664246,-0.004673883091644737,-0.0021115173934775186,OSCILLATION,0.8,False,否,否
2025-01-27 20:00:00,102082.83,0.4161583070531348,-0.004660950233747463,-0.001939693158535257,OSCILLATION,0.8,False,否,否
2025-01-28 00:00:00,102636.32,0.37988723385258255,-0.0045694702387316655,-0.0017358834091634723,OSCILLATION,0.8,False,否,否
2025-01-28 04:00:00,102789.72,0.33690422930481306,-0.0044285023561019266,-0.0014919811732570683,OSCILLATION,0.8,False,否,否
2025-01-28 08:00:00,102762.01,0.2962775034532231,-0.0042524308407826394,-0.001259899593114571,OSCILLATION,0.8,False,否,否
2025-01-28 12:00:00,102777.99,0.2543071836553899,-0.00404986362603954,-0.0010299094129265207,OSCILLATION,0.8,False,否,否
2025-01-28 16:00:00,102424.24,0.21513339204139928,-0.0038403334089245067,-0.0008261839528318392,OSCILLATION,0.8,False,否,否
2025-01-28 20:00:00,101335.52,0.17847328166048898,-0.0036470433515725376,-0.0006508997953132193,OSCILLATION,0.8,False,否,否
2025-01-29 00:00:00,102038.2,0.13768567270568075,-0.0033971643589969236,-0.00046774086006025415,OSCILLATION,0.8,False,否,否
2025-01-29 04:00:00,102755.82,0.09143775510515151,-0.003099709699676323,-0.00028343049641606634,OSCILLATION,0.8,False,否,否
2025-01-29 08:00:00,102646.0,0.042968596464639026,-0.002787114160765318,-0.00011975838367480601,OSCILLATION,0.8,False,否,否
2025-01-29 12:00:00,101980.78,0.005645607679187247,-0.0024895355868723434,-1.4054941226856432e-05,OSCILLATION,0.8,False,否,否
2025-01-29 16:00:00,103583.99,-0.03847678815866037,-0.0021333862978716034,8.208585264379439e-05,OSCILLATION,0.8,False,否,否
2025-01-29 20:00:00,103733.24,-0.08359719173535878,-0.0017826653095777203,0.0001490258136847414,OSCILLATION,0.8,False,否,否
2025-01-30 00:00:00,105196.0,-0.13598938273957817,-0.0013867016616036093,0.00018857670300542225,OSCILLATION,0.8,False,否,否
2025-01-30 04:00:00,105132.07,-0.18421131813194475,-0.001012104748506354,0.0001864411498099559,OSCILLATION,0.8,False,否,否
2025-01-30 08:00:00,105300.63,-0.23351308689467615,-0.0006441634759528081,0.0001504206017345447,OSCILLATION,0.8,False,否,否
2025-01-30 12:00:00,105564.0,-0.2898906086642439,-0.000261293304102711,7.574647496622626e-05,OSCILLATION,0.8,False,否,否
2025-01-30 16:00:00,105711.27,-0.34875631468276075,0.00014625327982159542,-5.100675488084619e-05,OSCILLATION,0.8,False,否,否
2025-01-30 20:00:00,104722.94,-0.40242698669253363,0.000543691955381731,-0.00021879631529324144,OSCILLATION,0.8,False,否,否
2025-01-31 00:00:00,104344.46,-0.45379516851965773,0.0009627938575170747,-0.00043691120082165223,OSCILLATION,0.8,False,否,否
2025-01-31 04:00:00,104188.56,-0.5018112115271708,0.0014100430020654309,-0.0007075753871718628,LOW_OSCILLATION,0.6,True,是,否
2025-01-31 08:00:00,104736.0,-0.5503125843778651,0.001904571061801752,-0.0010481094231514169,LOW_OSCILLATION,0.6,True,是,否
2025-01-31 12:00:00,105464.01,-0.6062457578481161,0.002454570425696412,-0.001488072907917894,LOW_OSCILLATION,0.6,True,是,否
2025-01-31 16:00:00,102312.32,-0.6371016625010872,0.0029110277213725277,-0.0018546206008731893,LOW_OSCILLATION,0.6,True,是,否
2025-01-31 20:00:00,102429.56,-0.6696288158826863,0.0034094862372345824,-0.002283090231807709,LOW_OSCILLATION,0.6,True,是,LONG
2025-02-01 00:00:00,102249.19,-0.698866588633854,0.003933918339038112,-0.002749284089567722,LOW_OSCILLATION,0.6,True,是,LONG
2025-02-01 04:00:00,102166.49,-0.7278976284786798,0.004487912481071277,-0.00326674085179165,LOW_OSCILLATION,0.6,True,是,LONG
