时间,开盘价,收盘价,最高价,最低价,交易量,量能比率,EMA偏离%,张力,加速度,信号类型,置信度,信号描述,交易方向,通过V705过滤器,过滤原因,是否开单
2026-01-06 00:00:00,93859.71,93769.24,94161.86,93529.18,1527.94713,0.7414834027915579,2.002063804438799,1.3220146547132783,-0.01945716968160016,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.32),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-06 04:00:00,93769.25,93255.08,94000.0,93137.98,2037.39443,0.9766304629026348,1.3035641888357117,1.359669202595711,-0.020036162369557742,BEARISH_SINGULARITY,0.7,奇点看空(T=1.36>=0.35),long,True,通过V7.0.5,是
2026-01-06 08:00:00,93255.08,93840.0,93895.0,93167.29,1360.24604,0.6468585424585515,1.7510693163728739,1.3904094035253252,-0.020510801199902673,BEARISH_SINGULARITY,0.7,奇点看空(T=1.39>=0.35),long,True,通过V7.0.5,是
2026-01-06 12:00:00,93839.99,93648.99,94444.44,93352.01,3747.64759,1.7024231125033409,1.3948619216211064,1.4231727808215795,-0.020968841087825485,BEARISH_SINGULARITY,0.7,奇点看空(T=1.42>=0.35),long,True,通过V7.0.5,是
2026-01-06 16:00:00,93649.0,92104.5,93775.6,91262.94,6154.50415,2.5181780278427954,-0.25102514386721614,1.4713752943414238,-0.021533912220579987,BEARISH_SINGULARITY,0.7,奇点看空(T=1.47>=0.35),long,True,通过V7.0.5,是
2026-01-06 20:00:00,92104.49,93747.97,93845.03,92098.29,3718.67895,1.44459205059255,1.3812334834936093,1.4978212166006615,-0.021842390110781373,BEARISH_SINGULARITY,0.7,奇点看空(T=1.50>=0.35),long,True,通过V7.0.5,是
2026-01-07 00:00:00,93747.97,92815.83,93747.97,92236.07,2673.21579,0.9967010207616374,0.3375332163794696,1.5324350018023103,-0.022187530907647357,BEARISH_SINGULARITY,0.7,奇点看空(T=1.53>=0.35),long,True,通过V7.0.5,是
2026-01-07 04:00:00,92815.83,92879.13,92930.35,92500.0,1043.57297,0.39111986427757695,0.36715788959023077,1.5627280178283118,-0.022446341855437035,BEARISH_SINGULARITY,0.7,奇点看空(T=1.56>=0.35),long,True,通过V7.0.5,是
2026-01-07 08:00:00,92879.14,92087.21,92961.53,91600.0,2601.79745,0.9772799126678556,-0.44227940719405234,1.5972237709016786,-0.022697953561722217,BEARISH_SINGULARITY,0.7,奇点看空(T=1.60>=0.35),long,True,通过V7.0.5,是
2026-01-07 12:00:00,92087.21,91349.96,92299.4,91024.0,3623.32777,1.3167272103824947,-1.122631146056761,1.6334342615909798,-0.022913472682653424,BEARISH_SINGULARITY,0.7,奇点看空(T=1.63>=0.35),long,True,通过V7.0.5,是
2026-01-07 16:00:00,91349.95,91186.07,91790.0,90675.52,2653.80915,0.9633940812757841,-1.177672091134227,1.6641643098889276,-0.02302439220211827,BEARISH_SINGULARITY,0.7,奇点看空(T=1.66>=0.35),long,True,通过V7.0.5,是
2026-01-07 20:00:00,91186.07,91364.16,91489.6,90778.32,1680.76712,0.6061475588084079,-0.8917264984267494,1.6860212298603523,-0.023003577070131342,BEARISH_SINGULARITY,0.7,奇点看空(T=1.69>=0.35),long,True,通过V7.0.5,是
2026-01-08 00:00:00,91364.16,90813.4,91687.99,90616.36,1794.84191,0.6397392506798598,-1.34925737430889,1.7061040964739105,-0.022916139079637965,BEARISH_SINGULARITY,0.7,奇点看空(T=1.71>=0.35),long,True,通过V7.0.5,是
2026-01-08 04:00:00,90813.4,90548.02,91188.0,89641.84,3107.77644,1.0643229879901999,-1.4838981271068907,1.7208931928606914,-0.02273174690547286,BEARISH_SINGULARITY,0.7,奇点看空(T=1.72>=0.35),long,True,通过V7.0.5,是
2026-01-08 08:00:00,90548.02,90226.77,90917.22,89777.25,2431.28077,0.8795947191555351,-1.6617079432420707,1.730551812276393,-0.022453942134457172,BEARISH_SINGULARITY,0.7,奇点看空(T=1.73>=0.35),long,True,通过V7.0.5,是
2026-01-08 12:00:00,90226.77,90781.57,90847.52,89311.0,4384.25882,1.5163301439041654,-0.9573247452227592,1.7278521689832902,-0.022030710746133275,BEARISH_SINGULARITY,0.7,奇点看空(T=1.73>=0.35),long,True,通过V7.0.5,是
2026-01-08 16:00:00,90781.57,90937.41,91469.0,90312.89,2656.5893,0.9162922359195567,-0.712856574330925,1.7176377248194206,-0.021511821930110475,BEARISH_SINGULARITY,0.7,奇点看空(T=1.72>=0.35),long,True,通过V7.0.5,是
2026-01-08 20:00:00,90937.42,91099.99,91493.0,90568.11,1758.04393,0.6333059019545807,-0.4846102164681001,1.7007180725537376,-0.020912391773024508,BEARISH_SINGULARITY,0.7,奇点看空(T=1.70>=0.35),long,True,通过V7.0.5,是
2026-01-09 00:00:00,91100.0,91220.23,91632.1,90850.0,1573.86844,0.5950008218209611,-0.31972647025556494,1.6782805672879537,-0.020250270061999087,BEARISH_SINGULARITY,0.7,奇点看空(T=1.68>=0.35),long,True,通过V7.0.5,是
2026-01-09 04:00:00,91220.24,90741.84,91236.72,90738.34,1493.55612,0.5741893209828938,-0.7628593615125053,1.6553884834626487,-0.019569436885286562,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.66),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-09 08:00:00,90741.85,90463.11,90843.77,89694.66,2586.72373,0.9746160885741468,-0.9669832746278251,1.630259940410383,-0.018860147224948998,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.63),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-09 12:00:00,90463.12,91176.47,92082.55,89850.0,5694.3606,2.007216885732162,-0.16835538075388892,1.5961981257962714,-0.01808246792429391,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.60),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-09 16:00:00,91176.48,90332.15,91783.32,90190.0,2962.09045,1.0154454330021716,-0.9897763519405738,1.5656478917019911,-0.017333534343632495,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.57),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-09 20:00:00,90332.14,90641.28,90732.01,90113.87,1279.68005,0.4580695202874993,-0.5893189330860623,1.5299885420979502,-0.01655559240999005,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.53),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-10 00:00:00,90641.27,90626.14,90782.23,90527.99,528.98968,0.21055476526587974,-0.5485332269630877,1.492535998777768,-0.015780197182684086,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.49),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-10 04:00:00,90626.15,90678.5,90682.7,90408.23,491.62648,0.20911298582039342,-0.4445132329232952,1.453426239100294,-0.015014566864490764,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.45),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-10 08:00:00,90678.5,90723.86,90832.0,90618.28,647.39632,0.2877677806600527,-0.35725532001829957,1.4133781944647312,-0.014269774965442572,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.41),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-10 12:00:00,90723.87,90665.75,90788.78,90538.46,414.48163,0.1868496082071065,-0.3811281759937809,1.3736983804456064,-0.013559985840143618,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.37),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-10 16:00:00,90665.76,90626.54,90746.0,90504.55,530.14761,0.25069864255107516,-0.3839642734655262,1.3346899985395124,-0.01289124857305235,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.33),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-10 20:00:00,90626.54,90504.7,90659.03,90404.0,491.4755,0.25099763094047856,-0.46879829345741364,1.2973146669999687,-0.012273293987894673,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.30),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-11 00:00:00,90504.7,90733.5,90737.95,90451.1,463.88039,0.2509371722347084,-0.19653583381692277,1.259510200822198,-0.011694858405471464,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.26),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-11 04:00:00,90733.49,90710.79,90850.0,90585.34,546.84342,0.30517594119663377,-0.2004615166450169,1.2237084062341141,-0.011176044927481588,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.22),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-11 08:00:00,90710.8,90754.99,90816.0,90610.27,694.37617,0.3997853918209131,-0.13739249744381415,1.1897732848315452,-0.010717381773979406,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.19),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-11 12:00:00,90754.99,90875.79,91191.5,90708.25,1144.02813,0.6981379678650685,-0.004044073037720905,1.1575514089552088,-0.010319113114424017,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.16),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-11 16:00:00,90875.79,90690.8,91283.89,90673.3,961.40735,0.6142427495851903,-0.18786517946796896,1.1295489029037438,-0.009998408068906839,HIGH_OSCILLATION,0.6,高位震荡(T=1.13>0.3),short,True,通过V7.0.5,是
2026-01-11 20:00:00,90690.81,91013.65,91041.79,90236.0,1666.60048,1.1660189007691397,0.15148350804559668,1.102170743603706,-0.00973003370087544,HIGH_OSCILLATION,0.6,高位震荡(T=1.10>0.3),short,False,高位放量(1.17),否
2026-01-12 00:00:00,91013.66,91808.12,92519.95,90700.29,3786.46912,2.5484340487080153,0.9271256512635334,1.072760903727418,-0.009498834305964987,HIGH_OSCILLATION,0.6,高位震荡(T=1.07>0.3),short,False,高位放量(2.55),否
2026-01-12 04:00:00,91808.12,91408.09,92290.81,91381.36,1706.23351,1.1503640661198398,0.4407419596844579,1.050997178441812,-0.009370883233177807,HIGH_OSCILLATION,0.6,高位震荡(T=1.05>0.3),short,False,高位放量(1.15),否
2026-01-12 08:00:00,91408.09,90620.96,91630.13,90370.0,2761.14204,1.7899559205933917,-0.38392766545233276,1.03900547508025,-0.00935279557379376,HIGH_OSCILLATION,0.6,高位震荡(T=1.04>0.3),short,False,高位放量(1.79),否
2026-01-12 12:00:00,90620.95,91665.0,91665.0,90128.44,2904.06995,1.800302470248625,0.6905047795300958,1.0223821151023897,-0.00934477561275715,HIGH_OSCILLATION,0.6,高位震荡(T=1.02>0.3),short,False,高位放量(1.80),否
2026-01-12 16:00:00,91664.99,91861.27,92332.0,91000.53,3629.97324,2.1798189949753817,0.8190978158340622,1.0087598258148691,-0.009399483717303703,HIGH_OSCILLATION,0.6,高位震荡(T=1.01>0.3),short,False,高位放量(2.18),否
2026-01-12 20:00:00,91861.27,91296.2,92046.23,90938.2,1400.19482,0.9652819189935105,0.17994581726198938,1.0038140321286062,-0.009548701611477917,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),short,True,通过V7.0.5,是
2026-01-13 00:00:00,91296.2,91408.91,91546.08,91042.66,1312.52459,0.9593937819103379,0.2746273577726026,1.0014518851304195,-0.009745674678173888,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),short,True,通过V7.0.5,是
2026-01-13 04:00:00,91408.9,91942.0,92275.38,91350.71,2568.59009,1.793053891565821,0.7769359729979642,0.9985064390731352,-0.009967602881701176,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),short,False,高位放量(1.79),否
2026-01-13 08:00:00,91941.99,92000.74,92672.11,91924.27,2545.21662,1.6599232983878653,0.7605852645616641,0.9990233675134288,-0.010237855470935697,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.00),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-13 12:00:00,92000.73,93449.99,93450.0,91787.61,4336.89557,2.5132720715806736,2.1194838734091994,0.9923646361023187,-0.01048904045840604,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=0.99),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-13 16:00:00,93449.99,94226.84,94231.82,93078.31,4752.59807,2.4613925570469948,2.678127110582903,0.9852961556998169,-0.010766265141371134,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=0.99),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-13 20:00:00,94226.85,95414.0,96495.0,94062.0,7505.68988,3.284165280276304,3.579959561422373,0.9751907017920166,-0.011052532446638175,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=0.98),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-14 00:00:00,95413.99,95720.99,95722.01,95116.03,2381.89992,1.0016377073532206,3.52738907560278,0.9700348953362191,-0.011395181851662328,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=0.97),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-14 04:00:00,95720.99,95205.1,95799.22,94559.28,2873.6342,1.1507824295513425,2.679047424560569,0.9763430976924171,-0.011827496301967555,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=0.98),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-14 08:00:00,95205.11,94792.99,95315.15,94737.95,1756.03488,0.6854902660115006,2.0174740998990353,0.9919188383412159,-0.01232582389365533,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=0.99),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-14 12:00:00,94793.0,96764.57,97084.68,94680.67,6031.62524,2.1268370599222237,3.730388268617333,0.9957059267267535,-0.012750080458954205,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.00),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-14 16:00:00,96764.57,97267.42,97777.0,96246.56,6680.63165,2.1307974518489834,3.8471808785179094,1.0018405855910846,-0.013188336717694704,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.00),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-14 20:00:00,97267.42,96951.78,97924.49,96772.02,3128.06839,0.9671023609267333,3.165303617595683,1.017135816186977,-0.013678679631278223,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.02),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-15 00:00:00,96951.78,95985.1,97000.0,95777.0,2821.68199,0.8479914535547804,1.9292519663901868,1.045892596316328,-0.014242815543739074,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.05),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-15 04:00:00,95985.11,96630.48,96760.15,95952.89,2056.29256,0.6143737537024371,2.3597136345198404,1.0719944905217405,-0.014766074543327679,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.07),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-15 08:00:00,96630.47,96581.08,97193.34,96289.98,2793.34386,0.8471565866057532,2.083056242787346,1.101507303982066,-0.015286071030531145,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.10),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-15 12:00:00,96581.07,96737.04,97165.03,95435.91,4818.18164,1.3953955986503066,2.029470277604943,1.1317695652742725,-0.01578094091946869,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.13),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-15 16:00:00,96737.04,95516.01,97163.0,95183.13,7868.89039,2.121965969853812,0.6705325571352233,1.1740897523062648,-0.01632591039749065,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.17),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-15 20:00:00,95516.01,95604.8,95871.0,95134.48,1367.42325,0.3765481808388319,0.6908385956604618,1.2147670332622427,-0.016822160382244267,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.21),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-16 00:00:00,95604.81,95354.69,95855.12,95321.58,1207.1411,0.3438827147151022,0.38655878306750785,1.2562301723027411,-0.01728502243609209,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.26),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-16 04:00:00,95354.69,95653.16,95816.83,95133.03,2294.926,0.6455370932230495,0.6336153082980521,1.2929954106826889,-0.01767550005738716,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.29),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-16 08:00:00,95653.16,95429.09,95871.47,95261.43,1614.38797,0.45218954515788423,0.35984891781554057,1.3294175691849426,-0.0180234315104828,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.33),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-16 12:00:00,95429.09,94585.98,95809.08,94293.46,3014.1328,0.8390222700322975,-0.4768895830848899,1.369845829910992,-0.018357015040141533,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.37),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-16 16:00:00,94585.99,95002.09,95215.74,94508.0,1854.59442,0.5212604337025379,-0.03534111106573486,1.402552996744493,-0.01859610889262453,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.40),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-16 20:00:00,95002.09,95550.94,95600.0,94682.0,1182.53231,0.34778464320773067,0.490289599983177,1.4269247491444075,-0.018739177749466096,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.43),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-17 00:00:00,95550.94,95372.95,95578.2,95200.0,520.98136,0.16338850706460756,0.27415301681718823,1.449277390759213,-0.018829783256279597,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.45),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-17 04:00:00,95372.94,95101.67,95373.64,95041.7,558.53587,0.19658124477238778,-0.010014033604819894,1.4699189302870859,-0.018870417810672446,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.47),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-17 08:00:00,95101.67,95323.86,95323.86,95021.67,614.83515,0.22334140199380667,0.20225874421063245,1.4846457984371582,-0.018835598618533567,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.48),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-17 12:00:00,95323.85,95573.64,95639.45,95198.81,1450.99515,0.5410604142922241,0.42036693010568177,1.49354374873789,-0.018728695287863806,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.49),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-17 16:00:00,95573.65,95291.38,95576.14,95212.25,636.49063,0.24240016994250113,0.11198996113387727,1.5008299626769848,-0.018577837126399155,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.50),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-17 20:00:00,95291.37,95147.77,95412.86,95050.0,498.96321,0.21240146205386157,-0.03518296604308473,1.5051325548370569,-0.018375987472388333,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.51),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-18 00:00:00,95147.77,95200.29,95250.0,94876.33,721.03445,0.3515232178584764,0.01809124238838487,1.5049412297033278,-0.018116350172524776,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.50),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-18 04:00:00,95200.29,95028.27,95260.0,95028.27,705.29271,0.3654304191189667,-0.14716799990066523,1.5019703216683489,-0.017811249274453766,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.50),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-18 08:00:00,95028.27,95168.06,95295.39,95021.44,960.00602,0.5226089552780832,-0.0002541439127803798,1.494012116007647,-0.017450719147434013,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.49),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-18 12:00:00,95168.06,95119.28,95376.24,94910.0,1177.17902,0.6565439909877905,-0.0466072111784788,1.4826656186545908,-0.017046790740562257,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.48),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-18 16:00:00,95119.27,95380.99,95521.71,95073.02,921.46243,0.542228323416027,0.2066056682713637,1.4660292944067905,-0.016592501037301588,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.47),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-18 20:00:00,95380.99,93673.14,95531.12,93615.4,2410.20356,1.5264109972765745,-1.4386202109642914,1.4572109065795162,-0.01615786604307723,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.46),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-19 00:00:00,93673.14,92690.09,93673.14,91910.2,6141.54249,4.114569697020532,-2.2427308757599045,1.4494488147769493,-0.015703303403054925,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.45),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-19 04:00:00,92690.08,92841.62,92861.41,92385.07,1712.23708,1.1340267038954057,-1.8882898450887209,1.434753694377008,-0.015189213502580845,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.43),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-19 08:00:00,92841.62,93191.96,93368.44,92702.56,1908.98628,1.2356170604020604,-1.3754742311516404,1.4125611957622017,-0.014618063149596239,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.41),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-19 12:00:00,93191.96,93068.62,93226.44,92700.0,1798.82427,1.183311791873994,-1.3645324156153442,1.3864522735359055,-0.01401148752516157,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.39),long,True,置信度不足(0.5) - 通过V7.0.5,否
2026-01-19 16:00:00,93068.62,93105.85,93420.0,92930.0,1153.18382,0.7702780830698208,-1.2003927226230693,1.3557419097326178,-0.013369949138299031,BEARISH_SINGULARITY,0.5,奇点看空(低置信度T=1.36),long,True,置信度不足(0.5) - 通过V7.0.5,否
