时间,信号类型,量能比率,价格vsEMA%,张力,DXY燃料,V8_Score,Singularity_Score,Opt_Action,Opt_Position,Opt_Reason,黄金信号
2025-10-17 04:00:00,BEARISH_SINGULARITY,1.685740458102449,-4.462314866,0.6929519530737761,-0.183032793,1.0,0.5751969492147553,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-17 08:00:00,BEARISH_SINGULARITY,2.6340680275935764,-4.013325819,0.6793922902408688,-0.183032793,0.7244945234999998,0.5724850166481738,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-17 12:00:00,BEARISH_SINGULARITY,1.4645416646776606,-2.718663795,0.6314275634713848,-0.183032793,0.961672258098313,0.5323945617727877,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-17 16:00:00,BEARISH_SINGULARITY,0.7403591429583637,-2.755163982,0.5681624670156491,-0.183032793,0.4136509905108114,0.475112726400354,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-17 20:00:00,BEARISH_SINGULARITY,0.3605870581070626,-2.518468525,0.5285702009918395,-0.183032793,0.4664260029142751,0.4182065885055053,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-18 00:00:00,BEARISH_SINGULARITY,0.5579015895941808,-1.752548388,0.5169878196428109,-0.183032793,0.7573469471125573,0.3524524006348409,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-18 04:00:00,BEARISH_SINGULARITY,0.6174394660159471,-1.926101992,0.4990512106337937,-0.183032793,0.233132578690983,0.3701896309944886,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-18 08:00:00,BEARISH_SINGULARITY,0.4908105721726823,-1.292203692,0.5060337711487006,-0.183032793,0.5054428432682627,0.2997543868412522,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-18 12:00:00,BEARISH_SINGULARITY,0.305918337,-1.387621152,0.5278738653980685,-0.183032793,0.3145226002202745,0.3013380026796137,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-18 16:00:00,BEARISH_SINGULARITY,0.2015730930897279,-1.147239971,0.5600933539253724,-0.183032793,0.3517201366865606,0.2767874326910563,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-18 20:00:00,BEARISH_SINGULARITY,0.190228349,-0.951338545,0.5978282409416469,-0.183032793,0.1570831191723947,0.2639879512216627,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-19 00:00:00,BEARISH_SINGULARITY,0.2569182839865265,-0.785492648,0.6475768495829208,-0.183032793,0.3275257116279706,0.2617990789156859,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-19 04:00:00,BEARISH_SINGULARITY,0.307167136,-1.121841848,0.7023851147550395,-0.183032793,0.3264800257852684,0.3097455754176746,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-19 08:00:00,BEARISH_SINGULARITY,1.2111382825971575,-0.179391755,0.7498260693889942,-0.183032793,0.9327101508462876,0.2852535001509427,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-19 12:00:00,BEARISH_SINGULARITY,0.8649022915716255,0.4267515960774907,0.746844004,-0.183032793,0.5899178898901914,0.2863106717791908,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-19 16:00:00,BEARISH_SINGULARITY,0.5983789883136338,0.7387507616874506,0.729705497,-0.183032793,0.4206759883924741,0.2963146667229873,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-19 20:00:00,BEARISH_SINGULARITY,0.5460874204873566,0.445863855,0.7232380867973212,-0.183032793,0.2716883353550047,0.2622463894919546,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-20 00:00:00,BEARISH_SINGULARITY,1.0455365694406515,1.6574775380648392,0.7656759179598064,0.099744371,0.9394048759254204,0.4085342495611553,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-20 04:00:00,BEARISH_SINGULARITY,1.0995272271616228,2.349279987581028,0.7955143517635929,0.099744371,0.5234883668424725,0.4872815584549296,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持多
2025-10-20 08:00:00,BEARISH_SINGULARITY,0.9432642124307166,1.993759212975743,0.8037425379037733,0.099744371,0.3887999695609664,0.4429575839070434,ACTION_SINGULARITY,中仓,奇点反转(观望),继续持多
2025-10-20 12:00:00,BEARISH_SINGULARITY,0.8816218236144319,1.9062753,0.8326691247922094,0.099744371,0.2005015791078363,0.4358850173994041,ACTION_SINGULARITY,中仓,奇点反转(观望),继续持多
2025-10-20 16:00:00,BEARISH_SINGULARITY,1.281484694638985,1.439387848470714,0.8732451079309187,0.099744371,0.6764405927619124,0.4239689936091875,ACTION_SINGULARITY,中仓,奇点反转(观望),继续持多
2025-10-20 20:00:00,BEARISH_SINGULARITY,0.5303053419799716,1.0765046169710395,0.922972212,0.099744371,0.5521489946805002,0.3475474677624354,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-21 00:00:00,BEARISH_SINGULARITY,0.9620624732692544,-0.244680901,0.962199506,-0.284984842,0.9282749964359006,0.3380424579179503,ACTION_V8_HIGH,重仓,V8突变(做空),多平/反空
2025-10-21 04:00:00,BEARISH_SINGULARITY,1.855828414,-1.027595772,1.0142265220976974,-0.284984842,0.8914574355,0.4626018500195394,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-21 08:00:00,BEARISH_SINGULARITY,1.118598662311113,-0.521048534,1.043412053555031,-0.284984842,0.6407707261888722,0.3923574766650805,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-21 12:00:00,BEARISH_SINGULARITY,3.307540779786577,3.5295685121396034,1.0015631858489895,-0.284984842,1.0,0.6573096055697979,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-21 16:00:00,BEARISH_SINGULARITY,3.1162015490698027,1.8336522128381223,0.8038111949130666,-0.284984842,0.7347096365770198,0.5011244286664256,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-21 20:00:00,BEARISH_SINGULARITY,1.675823047480676,-1.213167491,0.6539013585873622,-0.284984842,0.9773335059830937,0.4090939892174724,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-22 00:00:00,BEARISH_SINGULARITY,1.2510702060105623,-1.166444295,0.5664555071556913,0.2124200108776399,0.3422465047638509,0.3558242135073703,ACTION_NORMAL,标准仓,V7.0.5趋势,空平/反多
2025-10-22 04:00:00,BEARISH_SINGULARITY,0.96312289,-0.969074451,0.4586276476556469,0.2124200108776399,0.3651977856734775,0.295325169473324,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-10-22 16:00:00,OSCILLATION,0.8984818916351501,-1.047383406,0.1765491873788494,0.2124200108776399,0.1992216895150229,0.2424309730269745,HOLD,空仓,观望,继续持多
2025-10-22 20:00:00,OSCILLATION,0.8780256883803086,-1.200552414,0.1158227374693012,0.2124200108776399,0.2073151069943092,0.2442388369614087,HOLD,空仓,观望,继续持多
2025-10-23 00:00:00,OSCILLATION,0.5306615036517055,-0.412840495,0.088356722,-0.041464667,0.7019825956067343,0.1026257608767803,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-23 04:00:00,OSCILLATION,0.7307686115047828,0.3678712773217445,0.054277146,-0.041464667,0.714045657430956,0.1046533977658266,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-10-23 08:00:00,OSCILLATION,0.4939459070422007,0.3194233291841079,0.009446214,-0.041464667,0.2845274978324835,0.0750542362545575,HOLD,空仓,观望,继续持多
2025-10-23 12:00:00,OSCILLATION,0.9568345271847232,0.8319225069279573,-0.029303803,-0.041464667,0.6838275258298878,0.1611349131717772,HOLD,空仓,观望,继续持多
2025-10-23 16:00:00,OSCILLATION,0.8112582238841877,0.9937919979078872,-0.06768169,-0.041464667,0.2803887023670912,0.1752923527830679,HOLD,空仓,观望,多平/反空
2025-10-23 20:00:00,OSCILLATION,0.3968331029607496,0.7974647818770817,-0.099244013,-0.041464667,0.4510746884101693,0.1343437543850914,HOLD,空仓,观望,继续持空
2025-10-24 00:00:00,OSCILLATION,0.3565659560715067,1.021387097,-0.11479819,0.063549415,0.2203860288241213,0.1615792944381004,HOLD,空仓,观望,继续持空
2025-10-24 04:00:00,OSCILLATION,0.6172299136215862,1.4293953003340445,-0.153384119,0.063549415,0.5863014234832338,0.2274748977415102,HOLD,空仓,观望,继续持空
2025-10-24 08:00:00,OSCILLATION,0.4543403762511734,1.3011296430540176,-0.174495023,0.063549415,0.2830540370886563,0.2080112103221466,HOLD,空仓,观望,继续持空
2025-10-24 12:00:00,OSCILLATION,1.2598958617286775,0.3358875860035754,-0.180606219,0.063549415,0.950607143422378,0.166412942848936,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-24 16:00:00,OSCILLATION,0.3406288105007591,0.7719580358761886,-0.160789065,0.063549415,0.5634523996697411,0.1447720869543361,HOLD,空仓,观望,继续持空
2025-10-24 20:00:00,OSCILLATION,0.454929951,1.0186544691942705,-0.162029,0.063549415,0.3853410799297344,0.177309793319427,HOLD,空仓,观望,继续持空
2025-10-25 00:00:00,OSCILLATION,0.2432574,0.9413725359938248,-0.182328457,0.063549415,0.3502469048259043,0.1595299879993824,HOLD,空仓,观望,继续持空
2025-10-25 04:00:00,OSCILLATION,0.446781566,1.2281811263359168,-0.233526863,0.063549415,0.5029751706377127,0.212018805966925,HOLD,空仓,观望,继续持空
2025-10-25 08:00:00,OSCILLATION,0.4596858206349965,1.170729616752798,-0.299657414,0.063549415,0.1073468131094348,0.2203600488509462,HOLD,空仓,观望,继续持空
2025-10-25 12:00:00,OSCILLATION,0.4374737906767873,0.9117939753908286,-0.389534955,0.063549415,0.2167896739327368,0.2109611909175353,HOLD,空仓,观望,继续持空
2025-10-25 16:00:00,BULLISH_SINGULARITY,0.3549927572383025,1.0191690753026583,-0.479364089,0.063549415,0.2141435403458205,0.2341657921461526,ACTION_NORMAL,标准仓,V7.0.5趋势,黄金/多平反空
2025-10-25 20:00:00,BULLISH_SINGULARITY,0.2411298176031565,0.9398598286369134,-0.540838512,0.063549415,0.2642535970559905,0.2309388894372351,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-26 00:00:00,BULLISH_SINGULARITY,0.4673277578538588,0.5344563188040257,-0.56209317,0.063549415,0.5650121226302918,0.2097293327373265,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-26 04:00:00,BULLISH_SINGULARITY,0.3272045784490843,0.8617189637715246,-0.547615754,0.063549415,0.3871621174945366,0.2302185687404247,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-26 08:00:00,BULLISH_SINGULARITY,1.447025760407173,2.0511394762448907,-0.468256772,0.063549415,0.9929367680542898,0.4079435690516338,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-27 04:00:00,OSCILLATION,2.5116524763777908,2.7953354212535064,0.4100986469062209,0.099309174,0.8720979725043079,0.4814151063065948,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-27 12:00:00,BEARISH_SINGULARITY,1.888813296641448,1.8241513003147285,0.5961265916824819,0.099309174,0.8343799645908805,0.4215022831679692,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-10-27 16:00:00,BEARISH_SINGULARITY,0.9437499183136332,1.625967434634534,0.6591719209459737,0.099309174,0.5249252552819149,0.377209623673557,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-27 20:00:00,BEARISH_SINGULARITY,1.003641973378769,0.8024923886922951,0.6714283784795345,0.099309174,0.5836335241716006,0.3013062142570543,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-28 00:00:00,BEARISH_SINGULARITY,0.9648749571734409,0.5663452714793538,0.669404739,0.019526129,0.2698993569580351,0.2587456978928314,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-28 04:00:00,BEARISH_SINGULARITY,0.9589838377304196,0.7356022321412874,0.5816143088874332,0.019526129,0.2161563389102851,0.25772056664031,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-28 08:00:00,BEARISH_SINGULARITY,0.5366878896049646,0.8000486199417691,0.4149662677437958,0.019526129,0.3679962185797579,0.202682533983267,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-28 20:00:00,OSCILLATION,1.2253731283745704,-0.539715923,-0.200967708,0.019526129,0.963383083783276,0.179761901591638,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-29 00:00:00,OSCILLATION,0.7824450007836176,-0.787836283,-0.345958433,-0.048890489,0.4452645091625808,0.2099164127522411,HOLD,空仓,观望,空平/反多
2025-10-29 04:00:00,BULLISH_SINGULARITY,0.7468266972334671,0.1283131116713864,-0.45295841,-0.048890489,0.5849646693136162,0.1629895374493697,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-29 08:00:00,BULLISH_SINGULARITY,0.710457317,-0.239340176,-0.560605269,-0.048890489,0.3077734184940056,0.1931969903333333,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-10-29 12:00:00,BULLISH_SINGULARITY,1.5502943326842384,-1.513517551,-0.63304222,-0.048890489,1.0,0.3877382969,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-10-29 16:00:00,BULLISH_SINGULARITY,2.412526157684436,-2.068873175,-0.657612524,-0.048890489,0.7776778119999999,0.4481879200999999,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,空平/反多
2025-10-29 20:00:00,BULLISH_SINGULARITY,0.8362479646610524,-2.37323599,-0.660711411,-0.048890489,0.5636811361214737,0.4349938433107368,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持空
2025-10-30 00:00:00,BULLISH_SINGULARITY,0.7284757617128346,-1.563568413,-0.679121582,-0.696117013,0.5792894256702075,0.4799696110808556,ACTION_SINGULARITY,中仓,奇点反转(观望),继续持空
2025-10-30 04:00:00,BULLISH_SINGULARITY,1.9653716394073664,-0.920791361,-0.719427254,-0.696117013,0.821388526,0.4751879894999999,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,空平/反多
2025-10-30 08:00:00,BULLISH_SINGULARITY,0.8911687385598726,-2.165708623,-0.791548191,-0.696117013,0.9188224984746496,0.5735151523373249,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,空平/反多
2025-10-30 12:00:00,BULLISH_SINGULARITY,1.9323720528443569,-3.59113959,-0.880062235,-0.696117013,1.0,0.7152358496,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-30 16:00:00,BULLISH_SINGULARITY,1.2770385558593946,-4.219461462,-0.964418354,-0.696117013,0.6879132779610354,0.7172429771239597,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-30 20:00:00,BULLISH_SINGULARITY,0.9489162882590424,-2.370344978,-1.048246179,-0.696117013,0.7806861628681439,0.6491682220839361,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-31 00:00:00,BULLISH_SINGULARITY,1.2098961013741778,-1.408720248,-1.191675565,0.5210861421828454,0.8071494445294946,0.564084106328181,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-31 04:00:00,BULLISH_SINGULARITY,1.022805026137814,-1.094968455,-1.331425678,0.5210861421828454,0.3860303007271564,0.5481862112790901,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-31 08:00:00,BULLISH_SINGULARITY,0.6909683603076989,-0.200683466,-1.459125621,0.5210861421828454,0.7339343204869804,0.4621752565904157,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-10-31 12:00:00,BULLISH_SINGULARITY,1.640211460790405,-0.355651797,-1.560663675,0.5210861421828454,0.5774841655,0.5519151431365692,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-31 16:00:00,BULLISH_SINGULARITY,1.0015252159046524,-0.628254206,-1.598445727,0.5210861421828454,0.5034734744467602,0.553500142163546,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-10-31 20:00:00,BULLISH_SINGULARITY,0.3565324683151745,-0.7497379,-1.543703869,0.5210861421828454,0.4082795094420232,0.5117006234575807,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-11-01 00:00:00,BULLISH_SINGULARITY,0.363758529,-0.171765482,-1.439026495,0.5210861421828454,0.3496479116356915,0.4334496442365691,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-11-01 04:00:00,BULLISH_SINGULARITY,0.3578896858238109,-0.282475072,-1.297261661,0.5210861421828454,0.1127537588613229,0.4157763802248232,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-11-01 08:00:00,BULLISH_SINGULARITY,0.3211719998604731,-0.201362365,-1.086120408,0.5210861421828454,0.1449362761626942,0.3629890131939339,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-01 12:00:00,BULLISH_SINGULARITY,0.4379618913606324,-0.040307076,-0.862048363,0.5210861421828454,0.3571045185949234,0.3098550680606112,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-01 16:00:00,BULLISH_SINGULARITY,0.361501137,-0.045210208,-0.634561681,0.5210861421828454,0.1554015908683188,0.2597506612365691,ACTION_NORMAL,标准仓,V7.0.5趋势,多平/反空
2025-11-01 20:00:00,BULLISH_SINGULARITY,0.2674020709561994,-0.206479546,-0.443711863,0.5210861421828454,0.2724688097167499,0.2314343603669824,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-11-02 04:00:00,OSCILLATION,1.4722048956392404,0.4883027248230938,-0.209185992,0.5210861421828454,0.843685121496779,0.2930316923614945,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-11-02 08:00:00,OSCILLATION,0.8059788294682005,0.6884511946759001,-0.17033268,0.5210861421828454,0.4790598221173652,0.2608608058687058,HOLD,空仓,观望,继续持空
2025-11-02 12:00:00,OSCILLATION,0.6102727114417454,-0.261585295,-0.147282376,0.5210861421828454,0.7020787029311037,0.2005170805660187,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-11-02 16:00:00,OSCILLATION,0.4425096180672989,-0.184785837,-0.099003847,0.5210861421828454,0.2623401511369608,0.1719972227410556,HOLD,空仓,观望,继续持空
2025-11-02 20:00:00,OSCILLATION,0.6254367641824289,0.1277361339260979,-0.098419233,0.5210861421828454,0.4876839711646963,0.1783704727080074,HOLD,空仓,观望,继续持空
2025-11-03 00:00:00,OSCILLATION,1.6474624674368918,-2.022157917,-0.056461204,0.029475883,1.0,0.3194032091,ACTION_V8_HIGH,重仓,V8突变(做空),空平/反多
2025-11-03 04:00:00,OSCILLATION,1.5823163317323476,-2.220107559,0.083455415,0.029475883,0.3227008130607108,0.3445970155,HOLD,空仓,观望,继续持多
2025-11-03 08:00:00,OSCILLATION,1.4421609088513918,-1.749127052,0.1861458556735533,0.029475883,0.4809240397043889,0.3141811135248034,HOLD,空仓,观望,继续持多
2025-11-04 08:00:00,OSCILLATION,1.655675133963417,-3.121502703,-0.056696158,-0.241015799,0.7888309579610275,0.4595423913999999,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-11-04 12:00:00,OSCILLATION,2.1079967312178853,-4.004088914,-0.170787088,-0.241015799,0.8052098985867033,0.4823605774,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-11-04 16:00:00,OSCILLATION,3.251423858238802,-5.89306864,-0.261220038,-0.241015799,1.0,0.5004471674,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-11-04 20:00:00,OSCILLATION,2.615300462547725,-4.545081004,-0.299093913,-0.241015799,0.8173867370283086,0.5080219424,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-11-05 00:00:00,BULLISH_SINGULARITY,2.134093529916885,-3.587278611,-0.374925616,0.2803366026196298,0.7892992802816394,0.5310524437239259,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-11-05 04:00:00,BULLISH_SINGULARITY,0.8713904498771712,-3.3745741,-0.46292152,0.2803366026196298,0.5225376488169562,0.506744321182404,ACTION_SINGULARITY,中仓,奇点反转(反手做多),黄金/空平反多
2025-11-05 08:00:00,BULLISH_SINGULARITY,0.6521208305330114,-2.996099418,-0.52637952,0.2803366026196298,0.4271659146048384,0.50442788835946,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-11-05 12:00:00,BULLISH_SINGULARITY,1.136897806313319,-1.287133095,-0.562987084,0.2803366026196298,0.9515863741751092,0.3731712339114806,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-11-05 16:00:00,BULLISH_SINGULARITY,0.9577618031042772,-0.924544448,-0.591028325,0.2803366026196298,0.403535266862138,0.3305782171975445,HOLD,空仓,观望,继续持多
2025-11-05 20:00:00,BULLISH_SINGULARITY,0.4646376668442248,-0.94337607,-0.577140782,0.2803366026196298,0.3713674999125633,0.2968089283802075,ACTION_NORMAL,标准仓,V7.0.5趋势,多平/反空
2025-11-06 00:00:00,BULLISH_SINGULARITY,0.6393836247605954,-1.069660455,-0.524048888,0.1420314172730564,0.3740478303229646,0.282807681538651,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-11-06 04:00:00,BULLISH_SINGULARITY,0.496188328,-1.35886012,-0.432940134,0.1420314172730564,0.3451332816747492,0.2839595441212779,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持空
2025-11-06 16:00:00,OSCILLATION,0.9785321227566908,-2.482188386,-0.044466775,0.1420314172730564,0.9304709497008922,0.3507539519050573,ACTION_V8_HIGH,重仓,V8突变(做空),继续持空
2025-11-06 20:00:00,OSCILLATION,0.6040475822069921,-2.288508398,0.1159852714640563,0.1420314172730564,0.4069998538417784,0.320724016361222,HOLD,空仓,观望,空平/反多
2025-11-07 00:00:00,OSCILLATION,0.6748723877459898,-1.575727057,0.2773770309121019,0.1186002827979388,0.5167238805401337,0.2817596609584074,HOLD,空仓,观望,继续持多
2025-11-07 04:00:00,BEARISH_SINGULARITY,0.5228239330819034,-1.345681091,0.411682425,0.1186002827979388,0.3199125790991571,0.2754795795317146,ACTION_NORMAL,标准仓,V7.0.5趋势,空平/反多
2025-11-07 08:00:00,BEARISH_SINGULARITY,1.1031211520720758,-2.623088764,0.4388277035695657,0.1186002827979388,0.9470828202762768,0.4473358838116392,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持多
2025-11-07 12:00:00,BEARISH_SINGULARITY,1.4355931402027775,-2.038902417,0.4458438251622449,0.1186002827979388,0.6643408454237922,0.4124852726388885,ACTION_SINGULARITY,中仓,奇点反转(反手做多),继续持多
2025-11-07 16:00:00,BEARISH_SINGULARITY,1.1227131983826366,0.4388774767772667,0.4455518677571425,0.1186002827979388,0.7804619237989516,0.2315657243475853,ACTION_V8_HIGH,重仓,V8突变(做空),继续持多
2025-11-07 20:00:00,BEARISH_SINGULARITY,0.5048012502792113,0.347585031,0.3937295623254374,0.1186002827979388,0.4129530562591949,0.1708778888099559,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-08 00:00:00,BEARISH_SINGULARITY,0.4520034792430314,-0.341335675,0.3657145939320628,0.1186002827979388,0.4674822065466851,0.161130108128869,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-08 04:00:00,BEARISH_SINGULARITY,0.4249808848278083,-0.519868763,0.3951509257831169,0.1186002827979388,0.1818010864177702,0.1830691770047317,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-08 08:00:00,BEARISH_SINGULARITY,0.4229561428328855,-0.907266086,0.4427776162982345,0.1186002827979388,0.2529514017350188,0.2311992646080936,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-08 12:00:00,BEARISH_SINGULARITY,0.7180056095202474,-0.950011012,0.5261842408787128,0.1186002827979388,0.4171065442693663,0.2718250465700135,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-08 16:00:00,BEARISH_SINGULARITY,0.5056640581704214,-0.614812946,0.6324270031995074,0.1186002827979388,0.4124637144434427,0.2453976890108506,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-08 20:00:00,BEARISH_SINGULARITY,0.2358989710044194,-0.271305765,0.7264162565498344,0.1186002827979388,0.5032067866339226,0.2118604824365159,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-09 00:00:00,BEARISH_SINGULARITY,0.5741873713393693,-0.820200527,0.7930335290379741,0.1186002827979388,0.6510056971785825,0.3026259731564739,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-09 04:00:00,BEARISH_SINGULARITY,0.2996789214006263,-0.492952094,0.8643025877823345,0.1186002827979388,0.4904304002413411,0.2658543782760964,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-09 08:00:00,BEARISH_SINGULARITY,0.5101730691411793,-0.185676576,0.8994173528967889,0.1186002827979388,0.5216608348854905,0.2561827226816908,ACTION_NORMAL,标准仓,V7.0.5趋势,继续持多
2025-11-09 12:00:00,BEARISH_SINGULARITY,1.2793195830384492,1.1756061086734748,0.9087435088106128,0.1186002827979388,0.9705759444051266,0.408317341391621,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,多平/反空
2025-11-09 16:00:00,BEARISH_SINGULARITY,0.7690908382758446,1.980004253006295,0.8878585245682347,0.1186002827979388,0.7440414458218846,0.4505649093255871,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-11-09 20:00:00,BEARISH_SINGULARITY,1.0617095575204112,1.7156012955949076,0.8660894168404274,0.1186002827979388,0.5020468812733853,0.4392787066551914,ACTION_SINGULARITY,中仓,奇点反转(观望),继续持空
2025-11-10 00:00:00,BEARISH_SINGULARITY,1.8325127151913247,2.6913804356280955,0.8802745154671436,-0.167744966,0.987889570016594,0.5787419398562382,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-11-10 04:00:00,BEARISH_SINGULARITY,0.7671736984164703,2.806596544315936,0.8985705989898339,-0.167744966,0.4598978807994497,0.545067680657325,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-11-10 08:00:00,BEARISH_SINGULARITY,0.6893652031060056,2.2848320238277453,0.9787793000660576,-0.167744966,0.4136509805722124,0.5037457358030532,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-11-10 12:00:00,BEARISH_SINGULARITY,1.610948873066641,1.110212082270009,1.1014518018927857,-0.167744966,1.0,0.464860561805558,ACTION_V8_HIGH,重仓(警惕),V8突变(做空) + 低位赶底,继续持空
2025-11-10 16:00:00,BEARISH_SINGULARITY,0.8206073555022515,1.6441162334626762,1.2562166749855217,-0.167744966,0.6707301143393828,0.5039111085768554,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
2025-11-10 20:00:00,BEARISH_SINGULARITY,0.8701676886267541,1.652507283,1.3461346356126682,-0.167744966,0.1564547018419206,0.5260378278643172,ACTION_SINGULARITY,中仓,奇点反转(反手做空),继续持空
