时间,信号类型,量能比率,价格vsEMA%,张力,Manual_Action,Final_Prediction,Final_Reason,V7.0.5通过,黄金信号
2025-11-05 20:00:00,BULLISH_SINGULARITY,0.4646376668442248,-0.94337607,-0.577140782,REVERSE_LONG,HOLD,默认观望,True,多平/反空
2025-11-06 00:00:00,BULLISH_SINGULARITY,0.6393836247605954,-1.069660455,-0.524048888,HOLD,HOLD,默认观望,True,继续持空
2025-11-06 04:00:00,BULLISH_SINGULARITY,0.496188328,-1.35886012,-0.432940134,HOLD,HOLD,默认观望,True,继续持空
2025-11-06 16:00:00,OSCILLATION,0.9785321227566908,-2.482188386,-0.044466775,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-06 20:00:00,OSCILLATION,0.6040475822069921,-2.288508398,0.1159852714640563,REVERSE_LONG,HOLD,震荡-观望,False,空平/反多
2025-11-07 00:00:00,OSCILLATION,0.6748723877459898,-1.575727057,0.2773770309121019,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-07 04:00:00,BEARISH_SINGULARITY,0.5228239330819034,-1.345681091,0.411682425,REVERSE_LONG,HOLD,默认观望,True,空平/反多
2025-11-07 08:00:00,BEARISH_SINGULARITY,1.1031211520720758,-2.623088764,0.4388277035695657,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-11-07 12:00:00,BEARISH_SINGULARITY,1.4355931402027775,-2.038902417,0.4458438251622449,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-11-07 16:00:00,BEARISH_SINGULARITY,1.1227131983826366,0.4388774767772667,0.4455518677571425,HOLD,ACTION,V7通过-保留,True,继续持多
2025-11-07 20:00:00,BEARISH_SINGULARITY,0.5048012502792113,0.347585031,0.3937295623254374,HOLD,HOLD,默认观望,True,继续持多
2025-11-08 00:00:00,BEARISH_SINGULARITY,0.4520034792430314,-0.341335675,0.3657145939320628,HOLD,HOLD,默认观望,True,继续持多
2025-11-08 04:00:00,BEARISH_SINGULARITY,0.4249808848278083,-0.519868763,0.3951509257831169,HOLD,HOLD,默认观望,True,继续持多
2025-11-08 08:00:00,BEARISH_SINGULARITY,0.4229561428328855,-0.907266086,0.4427776162982345,HOLD,HOLD,默认观望,True,继续持多
2025-11-08 12:00:00,BEARISH_SINGULARITY,0.7180056095202474,-0.950011012,0.5261842408787128,HOLD,HOLD,默认观望,True,继续持多
2025-11-08 16:00:00,BEARISH_SINGULARITY,0.5056640581704214,-0.614812946,0.6324270031995074,HOLD,HOLD,默认观望,True,继续持多
2025-11-08 20:00:00,BEARISH_SINGULARITY,0.2358989710044194,-0.271305765,0.7264162565498344,HOLD,HOLD,默认观望,True,继续持多
2025-11-09 00:00:00,BEARISH_SINGULARITY,0.5741873713393693,-0.820200527,0.7930335290379741,HOLD,HOLD,默认观望,True,继续持多
2025-11-09 04:00:00,BEARISH_SINGULARITY,0.2996789214006263,-0.492952094,0.8643025877823345,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-09 08:00:00,BEARISH_SINGULARITY,0.5101730691411793,-0.185676576,0.8994173528967889,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-09 12:00:00,BEARISH_SINGULARITY,1.2793195830384492,1.1756061086734748,0.9087435088106128,REVERSE_LONG,HOLD,高张力-避免,True,多平/反空
2025-11-09 16:00:00,BEARISH_SINGULARITY,0.7690908382758446,1.980004253006295,0.8878585245682347,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-09 20:00:00,BEARISH_SINGULARITY,1.0617095575204112,1.7156012955949076,0.8660894168404274,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-10 00:00:00,BEARISH_SINGULARITY,1.8325127151913247,2.6913804356280955,0.8802745154671436,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-10 04:00:00,BEARISH_SINGULARITY,0.7671736984164703,2.806596544315936,0.8985705989898339,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-10 08:00:00,BEARISH_SINGULARITY,0.6893652031060056,2.2848320238277453,0.9787793000660576,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-10 12:00:00,BEARISH_SINGULARITY,1.610948873066641,1.110212082270009,1.1014518018927857,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-10 16:00:00,BEARISH_SINGULARITY,0.8206073555022515,1.6441162334626762,1.2562166749855217,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-10 20:00:00,BEARISH_SINGULARITY,0.8701676886267541,1.652507283,1.3461346356126682,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-11 00:00:00,BEARISH_SINGULARITY,1.6641939269156418,1.8773609844497448,1.371925571487396,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-11 04:00:00,BEARISH_SINGULARITY,1.1116501905944831,0.2507826718053397,1.3215935923262927,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-11 08:00:00,BEARISH_SINGULARITY,0.6110541370051449,0.6833846708458835,1.266637869,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-11 12:00:00,BEARISH_SINGULARITY,2.687223482891502,-0.988083026,1.1237556387869123,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-11 16:00:00,BEARISH_SINGULARITY,0.7653258608764207,-1.180845428,0.9854208583202558,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-11 20:00:00,BEARISH_SINGULARITY,0.8274818654927114,-1.128156079,0.8191221574719922,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-12 00:00:00,BEARISH_SINGULARITY,0.799836422,-0.803514336,0.6360261941268754,HOLD,HOLD,默认观望,True,继续持空
2025-11-12 04:00:00,BEARISH_SINGULARITY,0.6364297277180043,-0.899276142,0.4331973756468078,HOLD,HOLD,默认观望,True,继续持空
2025-11-12 08:00:00,OSCILLATION,1.0206119680418837,0.8448838705125343,0.2566884900197162,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-13 12:00:00,OSCILLATION,1.6601936900748446,-1.718257243,-0.110383897,REVERSE_LONG,HOLD,震荡-观望,False,空平/反多
2025-11-13 16:00:00,OSCILLATION,3.003822293829009,-3.939460661,-0.099402154,HOLD,REVERSE_LONG,震荡-极端超卖,False,继续持多
2025-11-13 20:00:00,OSCILLATION,1.3821507645666644,-2.682399098,-0.040948084,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-14 00:00:00,OSCILLATION,1.3070954498678244,-2.924003352,-0.067313222,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-14 20:00:00,BULLISH_SINGULARITY,0.9443282652090031,-5.129130516,-0.362882739,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,黄金/空平反多
2025-11-15 00:00:00,BULLISH_SINGULARITY,0.7881659511245503,-2.995741552,-0.397165529,HOLD,HOLD,默认观望,True,继续持多
2025-11-15 04:00:00,BULLISH_SINGULARITY,0.4589262660143857,-2.79441769,-0.489271576,HOLD,HOLD,默认观望,True,继续持多
2025-11-15 08:00:00,BULLISH_SINGULARITY,0.4227347070105922,-3.120035526,-0.535895638,HOLD,HOLD,默认观望,True,继续持多
2025-11-15 12:00:00,BULLISH_SINGULARITY,0.360175864,-2.312708267,-0.52686072,HOLD,HOLD,默认观望,True,继续持多
2025-11-15 16:00:00,BULLISH_SINGULARITY,0.3460650137606526,-2.325829394,-0.508456686,HOLD,HOLD,默认观望,True,继续持多
2025-11-15 20:00:00,BULLISH_SINGULARITY,0.3765569296285521,-2.493534827,-0.490002689,HOLD,HOLD,默认观望,True,继续持多
2025-11-16 00:00:00,OSCILLATION,0.3700487504918867,-2.049339059,-0.499226661,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-16 04:00:00,LOW_OSCILLATION,0.2514089853337512,-1.602561728,-0.535688119,REVERSE_LONG,HOLD,默认观望,True,多平/反空
2025-11-16 08:00:00,LOW_OSCILLATION,0.5131124979554361,-1.891750067,-0.571376026,HOLD,HOLD,默认观望,True,继续持空
2025-11-16 12:00:00,LOW_OSCILLATION,0.5144444084564758,-2.697275029,-0.56834558,REVERSE_LONG,HOLD,默认观望,True,空平/反多
2025-11-16 16:00:00,LOW_OSCILLATION,1.724554899295272,-2.964816173,-0.556632024,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-11-16 20:00:00,LOW_OSCILLATION,1.2430054621729203,-2.46337261,-0.566417149,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-11-17 00:00:00,LOW_OSCILLATION,0.8559347347418327,-1.073463125,-0.612408414,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-11-17 04:00:00,BULLISH_SINGULARITY,0.8147971061565912,-0.824794752,-0.716510174,HOLD,ACTION,V7通过-保留,True,继续持多
2025-11-17 08:00:00,BULLISH_SINGULARITY,0.743920035,-0.829883213,-0.812055724,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-17 12:00:00,BULLISH_SINGULARITY,1.8211390192998689,-2.263812929,-0.872424971,HOLD,HOLD,高张力-避免,False,继续持多
2025-11-17 16:00:00,BULLISH_SINGULARITY,2.457005983877765,-4.213281138,-0.857000818,HOLD,HOLD,高张力-避免,False,继续持多
2025-11-17 20:00:00,BULLISH_SINGULARITY,1.8098777077763484,-3.316675493,-0.788102008,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-18 00:00:00,BULLISH_SINGULARITY,2.2647967487065075,-4.322256938,-0.753335949,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-18 04:00:00,BULLISH_SINGULARITY,1.844453981386705,-4.2445469,-0.706831415,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-18 08:00:00,BULLISH_SINGULARITY,1.1636983634023337,-2.886397883,-0.691663549,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-18 12:00:00,BULLISH_SINGULARITY,1.366898773704175,-1.276511666,-0.733604823,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-18 16:00:00,BULLISH_SINGULARITY,0.9240605538533992,-0.881274316,-0.810871917,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-18 20:00:00,BULLISH_SINGULARITY,0.4433106043970308,-1.024367305,-0.865702756,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-19 00:00:00,BULLISH_SINGULARITY,0.5676510278135175,-1.977360636,-0.88816054,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-19 04:00:00,BULLISH_SINGULARITY,1.0095056662547748,-1.802958384,-0.857682383,HOLD,HOLD,高张力-避免,False,继续持多
2025-11-19 08:00:00,BULLISH_SINGULARITY,0.4525627588735169,-2.07428765,-0.785020633,HOLD,HOLD,默认观望,True,继续持多
2025-11-19 12:00:00,BULLISH_SINGULARITY,1.0278523411592817,-3.301844753,-0.670501289,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-19 16:00:00,BULLISH_SINGULARITY,1.4262113245711865,-4.042433322,-0.514295639,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-20 12:00:00,OSCILLATION,1.0232145861052302,-2.52769709,0.3161234324474947,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-20 16:00:00,BEARISH_SINGULARITY,2.6137249049167908,-5.208826494,0.474296974,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-20 20:00:00,BEARISH_SINGULARITY,0.7678667812023796,-5.019395042,0.576935695,HOLD,HOLD,默认观望,False,继续持多
2025-11-21 00:00:00,BEARISH_SINGULARITY,1.017687340359965,-5.380939496,0.5904948086517197,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-21 04:00:00,BEARISH_SINGULARITY,2.1444033134280263,-6.682688893,0.5121265265146925,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-21 08:00:00,BEARISH_SINGULARITY,2.345188179657952,-7.85831953,0.4035177885954292,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-11-21 16:00:00,OSCILLATION,1.0504036539642532,-4.622582581,0.191455138,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-22 20:00:00,OSCILLATION,0.2394108111931307,-1.924975752,0.2991334612846441,HOLD,HOLD,震荡-观望,False,继续持多
2025-11-23 00:00:00,BEARISH_SINGULARITY,0.586983418,-0.098898562,0.4164884103071479,HOLD,HOLD,默认观望,True,继续持多
2025-11-23 04:00:00,BEARISH_SINGULARITY,0.4377166771934445,-0.641132645,0.4857561273353562,HOLD,HOLD,默认观望,True,继续持多
2025-11-23 08:00:00,BEARISH_SINGULARITY,0.3180593185749097,-0.004649249,0.576586713,HOLD,HOLD,默认观望,True,继续持多
2025-11-23 12:00:00,BEARISH_SINGULARITY,0.5302296527157068,0.787567761,0.6600891322133048,HOLD,HOLD,默认观望,True,继续持多
2025-11-23 16:00:00,BEARISH_SINGULARITY,0.5647737687815152,0.960347682,0.7320203804639963,HOLD,HOLD,默认观望,True,继续持多
2025-11-23 20:00:00,BEARISH_SINGULARITY,0.5505684973105135,0.3509581723270096,0.7980913137163602,HOLD,HOLD,默认观望,True,继续持多
2025-11-24 00:00:00,BEARISH_SINGULARITY,0.7473740379865549,0.9753111968722036,0.8820962859358058,HOLD,HOLD,高张力-避免,True,继续持多
2025-11-24 04:00:00,BEARISH_SINGULARITY,0.5759127615593909,0.454317485,0.9970781931220488,REVERSE_LONG,HOLD,高张力-避免,True,多平/反空
2025-11-24 08:00:00,BEARISH_SINGULARITY,0.6287741123801397,-0.409426565,1.147967448435183,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-24 12:00:00,BEARISH_SINGULARITY,0.9155202904784084,-0.003052826,1.2724778065310884,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-24 16:00:00,BEARISH_SINGULARITY,1.3183240146413455,1.7809263454650357,1.3482731674675132,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-24 20:00:00,BEARISH_SINGULARITY,0.8296394971472524,1.580239997718784,1.3547534931276766,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-25 00:00:00,BEARISH_SINGULARITY,0.7666442905798085,0.9314211791374196,1.345597361181592,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-25 04:00:00,BEARISH_SINGULARITY,0.9457601363491656,0.3878337734152082,1.3330705004952303,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-25 08:00:00,BEARISH_SINGULARITY,1.053131692561778,0.3267748237750891,1.3005679695484933,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-25 12:00:00,BEARISH_SINGULARITY,1.4557053445062424,-0.091676381,1.2192520463641598,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-25 16:00:00,BEARISH_SINGULARITY,0.9611819749803724,-0.193226414,1.0974407542597668,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-25 20:00:00,BEARISH_SINGULARITY,0.7461841484748045,0.3313364634925169,0.9522543259273684,HOLD,HOLD,高张力-避免,True,继续持空
2025-11-26 00:00:00,BEARISH_SINGULARITY,0.6584954006199814,0.039991423,0.775934068,HOLD,HOLD,默认观望,True,继续持空
2025-11-26 04:00:00,BEARISH_SINGULARITY,0.5376129497774514,0.8822338474226581,0.620244681,HOLD,HOLD,默认观望,True,继续持空
2025-11-26 08:00:00,BEARISH_SINGULARITY,0.6642707791511383,-0.072925097,0.4524569245924135,HOLD,HOLD,默认观望,True,继续持空
2025-11-26 20:00:00,OSCILLATION,1.0124223214326675,3.1710153846204383,0.1455356585194894,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-27 00:00:00,OSCILLATION,1.5276845203338374,3.483071369307087,0.085901935,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-27 04:00:00,OSCILLATION,0.6596477282635257,3.4641474993468915,0.084923258,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-27 08:00:00,OSCILLATION,0.6527132261863073,3.086827645809396,0.1512156863834767,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-27 12:00:00,OSCILLATION,0.8140791561480606,2.364775720011847,0.2482771857558032,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-27 16:00:00,BEARISH_SINGULARITY,0.6460606991854743,2.712089208022792,0.3543433775852479,HOLD,HOLD,默认观望,True,继续持空
2025-11-27 20:00:00,BEARISH_SINGULARITY,0.3254880852804345,2.251212497437288,0.415270975,HOLD,HOLD,默认观望,True,继续持空
2025-11-28 00:00:00,BEARISH_SINGULARITY,0.6131912659024863,1.906263574973976,0.4555136257136957,HOLD,HOLD,默认观望,True,继续持空
2025-11-28 04:00:00,BEARISH_SINGULARITY,0.6056603605363127,1.4213638195465412,0.4477209082067344,HOLD,HOLD,默认观望,True,继续持空
2025-11-28 08:00:00,BEARISH_SINGULARITY,1.015301975,1.8142273841929064,0.4139690586377567,HOLD,ACTION,V7通过-保留,True,继续持空
2025-11-29 00:00:00,OSCILLATION,0.3095766301062779,0.454520158,0.086241181,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-29 04:00:00,OSCILLATION,0.4132206249481385,0.2982916165504234,0.002590092,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-30 04:00:00,OSCILLATION,0.2457220327273998,0.4632424648229084,0.1162271288694388,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-30 08:00:00,OSCILLATION,1.211470461005055,0.4994168934905846,0.1232946382738659,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-30 12:00:00,OSCILLATION,1.260481919426137,0.8371324927147001,0.1309100820314438,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-30 16:00:00,OSCILLATION,0.519165923,0.7821848331465797,0.097608134,HOLD,HOLD,震荡-观望,False,继续持空
2025-11-30 20:00:00,OSCILLATION,0.9302372841947956,-0.389926166,0.035907429,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-01 00:00:00,OSCILLATION,4.334908124243001,-4.376217168,-0.01262947,REVERSE_LONG,REVERSE_LONG,震荡-极端超卖,False,黄金/空平反多
2025-12-01 04:00:00,OSCILLATION,1.9310206290752685,-3.769761052,-0.008643181,REVERSE_LONG,REVERSE_LONG,震荡-极端超卖,False,多平/反空
2025-12-01 08:00:00,OSCILLATION,1.1513920073753312,-3.829650008,-0.074132785,REVERSE_LONG,HOLD,震荡-观望,False,空平/反多
2025-12-01 12:00:00,OSCILLATION,2.7793936216841635,-4.976861869,-0.170198962,HOLD,REVERSE_LONG,震荡-极端超卖,False,继续持多
2025-12-01 16:00:00,OSCILLATION,1.535663352932701,-4.169158877,-0.255781162,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-01 20:00:00,BULLISH_SINGULARITY,1.2301368258692824,-2.492186738,-0.396487003,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-12-02 00:00:00,BULLISH_SINGULARITY,1.1613310281170657,-1.550885052,-0.576364049,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-12-02 04:00:00,BULLISH_SINGULARITY,0.6123891049634337,-1.368631262,-0.745421933,HOLD,HOLD,默认观望,True,继续持空
2025-12-02 08:00:00,BULLISH_SINGULARITY,1.1388340844167388,-0.873707007,-0.886555032,HOLD,HOLD,高张力-避免,False,继续持空
2025-12-02 12:00:00,BULLISH_SINGULARITY,2.7722610802663734,2.7747733873300104,-0.990909169,HOLD,HOLD,高张力-避免,False,继续持空
2025-12-02 16:00:00,BULLISH_SINGULARITY,1.7021724477367044,3.5751582588481177,-1.093162432,HOLD,HOLD,高张力-避免,False,继续持空
2025-12-02 20:00:00,BULLISH_SINGULARITY,1.1691107216783427,2.589775832896636,-1.126742951,HOLD,HOLD,高张力-避免,False,继续持空
2025-12-03 00:00:00,BULLISH_SINGULARITY,1.1376456508239123,3.702489441435492,-1.077392125,HOLD,HOLD,高张力-避免,False,继续持空
2025-12-03 04:00:00,BULLISH_SINGULARITY,1.1173610809568415,3.7111925999269366,-0.986814901,HOLD,HOLD,高张力-避免,False,继续持空
2025-12-03 08:00:00,BULLISH_SINGULARITY,0.6672257077182349,3.3516202559860533,-0.835585579,HOLD,HOLD,高张力-避免,True,继续持空
2025-12-03 12:00:00,BULLISH_SINGULARITY,1.465785052,2.3905878568056167,-0.64307471,HOLD,HOLD,默认观望,False,继续持空
2025-12-03 16:00:00,OSCILLATION,0.8044507861362434,2.8081526857926016,-0.438964375,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-03 20:00:00,OSCILLATION,0.8373629780064671,2.9365291541480745,-0.295441212,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-04 12:00:00,OSCILLATION,0.9947880831005712,1.536923323886995,-0.276660911,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-04 16:00:00,OSCILLATION,1.1018488981228227,0.4061616867386091,-0.343370024,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-04 20:00:00,OSCILLATION,0.4430829164879887,0.4686056059987062,-0.384374579,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-05 00:00:00,BULLISH_SINGULARITY,0.4429617224785224,0.4875885808681472,-0.424156467,HOLD,HOLD,默认观望,True,继续持空
2025-12-05 04:00:00,BULLISH_SINGULARITY,0.360941485,0.555185574,-0.475999731,HOLD,HOLD,默认观望,True,继续持空
2025-12-05 08:00:00,BULLISH_SINGULARITY,0.6394909372893519,-0.392483059,-0.557516582,HOLD,HOLD,默认观望,True,继续持空
2025-12-05 12:00:00,BULLISH_SINGULARITY,1.3417095818970066,-1.236777,-0.640874654,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持空
2025-12-05 16:00:00,BULLISH_SINGULARITY,1.5717079339715136,-1.942930527,-0.72445969,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,空平/反多
2025-12-05 20:00:00,BULLISH_SINGULARITY,0.6249654478211264,-2.058519245,-0.787613738,HOLD,HOLD,默认观望,True,继续持空
2025-12-06 00:00:00,BULLISH_SINGULARITY,0.4297188305972293,-1.509427489,-0.84820175,HOLD,HOLD,高张力-避免,True,继续持空
2025-12-06 04:00:00,BULLISH_SINGULARITY,0.2276360169884248,-1.458540664,-0.898206409,HOLD,HOLD,高张力-避免,True,继续持空
2025-12-06 08:00:00,BULLISH_SINGULARITY,0.4652075344940857,-1.287392201,-0.875725572,REVERSE_LONG,HOLD,高张力-避免,True,空平/反多
2025-12-06 12:00:00,BULLISH_SINGULARITY,0.6598834548719814,-1.038883244,-0.759701593,HOLD,HOLD,默认观望,True,继续持多
2025-12-06 16:00:00,BULLISH_SINGULARITY,0.4871537888881085,-1.293956584,-0.632951653,HOLD,HOLD,默认观望,True,继续持多
2025-12-06 20:00:00,BULLISH_SINGULARITY,0.3853863236490551,-1.341274473,-0.487297292,HOLD,HOLD,默认观望,True,继续持多
2025-12-07 20:00:00,OSCILLATION,1.2642109737234948,0.1532969106399652,-0.005393938,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-08 00:00:00,OSCILLATION,1.0786963150475315,0.8126162336822205,0.051892294,REVERSE_LONG,HOLD,震荡-观望,False,多平/反空
2025-12-08 04:00:00,OSCILLATION,0.7035562615029207,1.2315768886492209,0.1311592413227079,REVERSE_LONG,HOLD,震荡-观望,False,空平/反多
2025-12-08 20:00:00,BEARISH_SINGULARITY,0.859597021,0.1379308843454558,0.3563956919827402,REVERSE_LONG,ACTION,V7通过-保留,True,多平/反空
2025-12-09 16:00:00,OSCILLATION,2.840727520429994,3.083440351304528,0.1206672733168748,REVERSE_LONG,HOLD,震荡-观望,False,多平/反空
2025-12-09 20:00:00,OSCILLATION,1.2290258248746322,1.6712021808979631,0.050450729,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-10 00:00:00,OSCILLATION,0.751871764,1.2442266187662565,0.099155935,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-10 04:00:00,OSCILLATION,0.5106519069195881,1.4924126633640178,0.1965858267387605,HOLD,HOLD,震荡-观望,False,继续持空
2025-12-10 12:00:00,BEARISH_SINGULARITY,0.8835997642482012,0.5715530094500576,0.4024751863441992,HOLD,ACTION,V7通过-保留,True,继续持空
2025-12-10 16:00:00,BEARISH_SINGULARITY,1.755776857757878,1.3986433178102762,0.5062737400854339,HOLD,ACTION,V7通过-保留,True,继续持空
2025-12-10 20:00:00,BEARISH_SINGULARITY,1.6124752717386008,0.3353476187925906,0.5463656878461767,HOLD,ACTION,V7通过-保留,True,继续持空
2025-12-11 00:00:00,BEARISH_SINGULARITY,1.2926961408130386,-1.806701735,0.6062121209700214,REVERSE_LONG,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,空平/反多
2025-12-11 04:00:00,BEARISH_SINGULARITY,0.7201279014299942,-1.248070047,0.720503498,HOLD,HOLD,默认观望,True,继续持多
2025-12-11 08:00:00,BEARISH_SINGULARITY,0.489812443,-1.160710902,0.767865928,HOLD,HOLD,默认观望,True,继续持多
2025-12-11 12:00:00,BEARISH_SINGULARITY,1.1177911090522843,-1.41877717,0.7293689783097485,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,True,继续持多
2025-12-11 16:00:00,BEARISH_SINGULARITY,1.120381827942419,-0.323784439,0.6430249952677954,HOLD,ACTION,V7通过-保留,True,继续持多
2025-12-11 20:00:00,BEARISH_SINGULARITY,1.5303700505255498,1.3665574304611792,0.499163204,HOLD,ACTION,V7通过-保留,True,继续持多
2025-12-12 00:00:00,OSCILLATION,0.6727109070698362,1.007350475368086,0.3180040681229757,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-12 04:00:00,OSCILLATION,0.4678840360110664,1.0508109132165937,0.1843539228814214,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-12 08:00:00,OSCILLATION,0.5144205818821922,0.9427244866187128,0.0976648,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-12 12:00:00,OSCILLATION,1.6639202729978462,-1.603550622,0.060034288,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-13 16:00:00,OSCILLATION,0.2461004127318459,-0.703496216,-0.332203584,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-13 20:00:00,BULLISH_SINGULARITY,0.259170959,-0.575226808,-0.499505612,HOLD,HOLD,默认观望,True,继续持多
2025-12-14 00:00:00,BULLISH_SINGULARITY,0.294205544,-0.501797973,-0.64712689,HOLD,HOLD,默认观望,True,继续持多
2025-12-14 04:00:00,BULLISH_SINGULARITY,0.3139308689376386,-0.467582615,-0.741858806,HOLD,HOLD,默认观望,True,继续持多
2025-12-14 08:00:00,BULLISH_SINGULARITY,0.9718235196444882,-1.308562259,-0.754396038,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-12-14 12:00:00,BULLISH_SINGULARITY,0.8358568763583734,-1.523210096,-0.678609938,HOLD,ACTION,V7通过-保留,True,继续持多
2025-12-14 16:00:00,BULLISH_SINGULARITY,0.8108029957761116,-1.759745197,-0.550583196,HOLD,ACTION,V7通过-保留,True,继续持多
2025-12-14 20:00:00,BULLISH_SINGULARITY,1.263826110375463,-2.070639159,-0.397518671,HOLD,REVERSE_LONG,反多-量能>0.85+价格<-0.5%,False,继续持多
2025-12-15 04:00:00,OSCILLATION,0.7314607117998536,-0.21252971,-0.197850273,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-15 08:00:00,OSCILLATION,0.8620136368976357,-0.305189593,-0.250343406,HOLD,HOLD,震荡-观望,False,继续持多
2025-12-15 12:00:00,OSCILLATION,2.961640673,-2.909323928,-0.336057929,HOLD,REVERSE_LONG,震荡-极端超卖,False,继续持多
